,,
,,
Characteristic Energy eV,1486.6,Acquisition Time s
BE_Sur1 1,CPS_Sur1 1,Background_Sur1 1
597.4,11191.2,11191.2
597,11461.8,11461.8
596.6,11364.7,11364.7
596.2,11391.2,11391.2
595.8,11370.6,11370.6
595.4,11526.5,11526.5
595,11373.5,11373.5
594.6,11300,11300
594.2,11402.9,11402.9
593.8,11100,11100
593.4,11417.6,11417.6
593,11129.4,11129.4
592.6,11229.4,11229.4
592.2,11202.9,11202.9
591.8,11197.1,11197.1
591.4,11400,11400
591,11141.2,11141.2
590.6,11361.8,11361.8
590.2,11041.2,11041.2
589.8,10808.8,10808.8
589.4,11558.8,11558.8
589,11520.6,11520.6
588.6,10985.3,10985.3
588.2,11217.6,11217.6
587.8,11391.2,11391.2
587.4,11467.6,11467.6
587,11158.8,11158.8
586.6,11605.9,11605.9
586.2,11508.8,11508.8
585.8,11120.6,11120.6
585.4,11229.4,11229.4
585,11220.6,11220.6
584.6,11429.4,11429.4
584.2,11541.2,11541.2
583.8,11338.2,11338.2
583.4,11517.6,11517.6
583,11267.6,11267.6
582.6,11108.8,11108.8
582.2,11479.4,11479.4
581.8,11229.4,11229.4
581.4,11402.9,11402.9
581,11355.9,11355.9
580.6,11473.5,11473.5
580.2,11355.9,11355.9
579.8,11691.2,11691.2
579.4,11455.9,11455.9
579,11567.6,11567.6
578.6,11505.9,11505.9
578.2,11573.5,11573.5
577.8,11714.7,11714.7
577.4,11738.2,11738.2
577,11814.7,11814.7
576.6,11552.9,11552.9
576.2,11652.9,11652.9
575.8,11638.2,11638.2
575.4,11544.1,11544.1
575,11388.2,11388.2
574.6,11608.8,11608.8
574.2,11570.6,11570.6
573.8,11655.9,11655.9
573.4,11570.6,11570.6
573,11555.9,11555.9
572.6,11758.8,11758.8
572.2,11591.2,11591.2
571.8,11535.3,11535.3
571.4,11558.8,11558.8
571,11794.1,11794.1
570.6,11620.6,11620.6
570.2,11985.3,11985.3
569.8,12117.6,12117.6
569.4,12035.3,12035.3
569,11808.8,11808.8
568.6,12158.8,12158.8
568.2,11929.4,11929.4
567.8,11997.1,11997.1
567.4,11523.5,11523.5
567,11458.8,11458.8
566.6,11458.8,11458.8
566.2,11067.6,11067.6
565.8,11164.7,11164.7
565.4,11141.2,11141.2
565,10917.6,10917.6
564.6,10961.8,10961.8
564.2,11211.8,11211.8
563.8,10911.8,10911.8
563.4,11167.6,11167.6
563,10973.5,10973.5
562.6,11147.1,11147.1
562.2,11041.2,11041.2
561.8,11032.4,11032.4
561.4,11014.7,11014.7
561,11414.7,11414.7
560.6,11270.6,11270.6
560.2,11276.5,11276.5
559.8,10817.6,10817.6
559.4,11029.4,11029.4
559,11308.8,11308.8
558.6,11329.4,11329.4
558.2,11264.7,11264.7
557.8,11597.1,11597.1
557.4,11491.2,11491.2
557,12038.2,12038.2
556.6,12014.7,12014.7
556.2,11829.4,11829.4
555.8,11885.3,11885.3
555.4,12173.5,12173.5
555,12361.8,12361.8
554.6,12326.5,12326.5
554.2,12414.7,12414.7
553.8,12250,12250
553.4,12258.8,12258.8
553,11794.1,11794.1
552.6,12141.2,12141.2
552.2,12120.6,12120.6
551.8,12358.8,12358.8
551.4,12314.7,12314.7
551,12394.1,12394.1
550.6,12144.1,12144.1
550.2,11955.9,11955.9
549.8,12358.8,12358.8
549.4,11470.6,11470.6
549,11929.4,11929.4
548.6,11652.9,11652.9
548.2,11291.2,11291.2
547.8,10941.2,10941.2
547.4,10691.2,10691.2
547,10979.4,10979.4
546.6,10350,10350
546.2,10291.2,10291.2
545.8,10420.6,10420.6
545.4,10026.5,10026.5
545,9964.71,9964.71
544.6,9838.24,9838.24
544.2,9588.24,9588.24
543.8,9588.24,9588.24
543.4,9247.06,9247.06
543,8905.88,8905.88
542.6,8867.65,8867.65
542.2,8705.88,8705.88
541.8,8647.06,8647.06
541.4,8597.06,8597.06
541,8376.47,8376.47
540.6,8229.41,8229.41
540.2,8285.29,8285.29
539.8,8073.53,8073.53
539.4,7550,7550
539,7288.24,7288.24
538.6,7402.94,7402.94
538.2,7194.12,7194.12
537.8,7044.12,7044.12
537.4,7323.53,7323.53
537,7302.94,7302.94
536.6,7314.71,7314.71
536.2,7052.94,7052.94
535.8,7529.41,7529.41
535.4,7444.12,7531.37
535,7620.59,7554.08
534.6,7985.29,7576.78
534.2,8841.18,7599.48
533.8,10500,7622.19
533.4,13094.1,7644.89
533,18223.5,7667.6
532.6,28685.3,7690.3
532.2,43564.7,7713
531.8,56494.1,7735.71
531.4,55661.8,7758.41
531,42317.6,7781.11
530.6,26502.9,7803.82
530.2,16620.6,7826.52
529.8,12652.9,7849.23
529.4,10847.1,7871.93
529,9726.47,7894.63
528.6,8947.06,7917.34
528.2,8670.59,7940.04
527.8,7679.41,7962.75
527.4,7538.24,7538.24
527,7164.71,7164.71
526.6,7352.94,7352.94
526.2,7205.88,7205.88
525.8,7002.94,7002.94
525.4,6826.47,6826.47
525,6770.59,6770.59
524.6,6908.82,6908.82
524.2,6729.41,6729.41
523.8,7067.65,7067.65
523.4,6658.82,6658.82
523,6708.82,6708.82
522.6,6694.12,6694.12
522.2,6735.29,6735.29
521.8,6885.29,6885.29
521.4,6673.53,6673.53
521,6788.24,6788.24
520.6,6964.71,6964.71
520.2,6970.59,6970.59
519.8,6817.65,6817.65
519.4,6838.24,6838.24
519,6767.65,6767.65
518.6,6794.12,6794.12
518.2,6776.47,6776.47
517.8,6835.29,6835.29
517.4,6579.41,6579.41
517,6700,6700
516.6,6764.71,6764.71
516.2,6797.06,6797.06
515.8,6873.53,6873.53
515.4,6697.06,6697.06
515,6611.76,6611.76
514.6,6814.71,6814.71
514.2,7017.65,7017.65
513.8,6932.35,6932.35
513.4,6991.18,6991.18
513,7032.35,7032.35
512.6,6961.76,6961.76
512.2,6820.59,6820.59
511.8,7041.18,7041.18
511.4,6982.35,6982.35
511,6917.65,6917.65
510.6,7164.71,7164.71
510.2,6970.59,6970.59
509.8,6785.29,6785.29
509.4,6926.47,6926.47
509,6985.29,6985.29
508.6,7279.41,7279.41
508.2,6797.06,6797.06
507.8,6873.53,6873.53
507.4,6894.12,6894.12
507,6944.12,6944.12
506.6,7023.53,7023.53
506.2,7238.24,7238.24
505.8,6897.06,6897.06
505.4,6755.88,6755.88
505,6876.47,6876.47
504.6,7076.47,7076.47
504.2,6879.41,6879.41
503.8,6908.82,6908.82
503.4,6820.59,6820.59
503,6929.41,6929.41
502.6,6741.18,6741.18
502.2,7097.06,7097.06
501.8,7085.29,7085.29
501.4,6888.24,6888.24
501,7217.65,7217.65
500.6,7023.53,7023.53
500.2,7182.35,7182.35
499.8,7291.18,7291.18
499.4,7147.06,7147.06
499,7364.71,7364.71
498.6,7011.76,7011.76
498.2,6955.88,6955.88
497.8,7047.06,7047.06
497.4,7094.12,7094.12
497,7120.59,7120.59
496.6,7138.24,7138.24
496.2,7550,7550
495.8,7129.41,7129.41
495.4,6994.12,6994.12
495,7464.71,7464.71
494.6,7223.53,7223.53
494.2,7152.94,7152.94
493.8,7323.53,7323.53
493.4,7073.53,7073.53
493,7155.88,7155.88
492.6,7167.65,7167.65
492.2,7005.88,7005.88
491.8,7317.65,7317.65
491.4,7500,7500
491,6923.53,6923.53
490.6,6955.88,6955.88
490.2,6929.41,6929.41
489.8,6994.12,6994.12
489.4,7085.29,7085.29
489,7526.47,7526.47
488.6,7247.06,7247.06
488.2,7035.29,7035.29
487.8,7282.35,7282.35
487.4,7135.29,7135.29
487,7247.06,7247.06
486.6,7420.59,7420.59
486.2,7100,7100
485.8,7326.47,7326.47
485.4,7194.12,7194.12
485,7391.18,7391.18
484.6,7294.12,7294.12
484.2,7202.94,7202.94
483.8,7220.59,7220.59
483.4,7088.24,7088.24
483,7350,7350
482.6,7458.82,7458.82
482.2,7461.76,7461.76
481.8,7482.35,7482.35
481.4,7476.47,7476.47
481,7235.29,7235.29
480.6,7532.35,7532.35
480.2,7429.41,7429.41
479.8,7267.65,7267.65
479.4,7452.94,7452.94
479,7305.88,7305.88
478.6,7323.53,7323.53
478.2,7391.18,7391.18
477.8,7682.35,7682.35
477.4,7200,7200
477,7317.65,7317.65
476.6,7470.59,7470.59
476.2,7379.41,7379.41
475.8,7508.82,7508.82
475.4,7361.76,7361.76
475,7473.53,7473.53
474.6,7367.65,7367.65
474.2,7611.76,7611.76
473.8,7479.41,7479.41
473.4,7444.12,7444.12
473,7511.76,7511.76
472.6,7452.94,7452.94
472.2,7400,7400
471.8,7420.59,7420.59
471.4,7432.35,7432.35
471,7670.59,7670.59
470.6,7450,7450
470.2,7367.65,7367.65
469.8,7708.82,7708.82
469.4,7620.59,7620.59
469,7620.59,7620.59
468.6,7314.71,7314.71
468.2,7782.35,7782.35
467.8,7300,7300
467.4,7617.65,7617.65
467,7464.71,7464.71
466.6,7650,7650
466.2,7517.65,7517.65
465.8,7588.24,7588.24
465.4,7482.35,7482.35
465,7352.94,7352.94
464.6,7738.24,7738.24
464.2,7600,7600
463.8,7723.53,7723.53
463.4,7520.59,7520.59
463,7526.47,7526.47
462.6,7400,7400
462.2,7441.18,7441.18
461.8,7255.88,7255.88
461.4,7379.41,7379.41
461,7758.82,7758.82
460.6,7700,7700
460.2,7514.71,7514.71
459.8,7779.41,7779.41
459.4,7841.18,7841.18
459,7500,7500
458.6,7476.47,7476.47
458.2,7561.76,7561.76
457.8,7488.24,7488.24
457.4,7658.82,7658.82
457,7473.53,7473.53
456.6,8067.65,8067.65
456.2,7608.82,7608.82
455.8,7797.06,7797.06
455.4,7650,7650
455,8108.82,8108.82
454.6,7685.29,7685.29
454.2,7832.35,7832.35
453.8,7935.29,7935.29
453.4,8100,8100
453,7452.94,7452.94
452.6,7791.18,7791.18
452.2,7738.24,7738.24
451.8,7770.59,7770.59
451.4,7594.12,7594.12
451,7926.47,7926.47
450.6,7558.82,7558.82
450.2,7838.24,7838.24
449.8,7435.29,7435.29
449.4,7732.35,7732.35
449,7908.82,7908.82
448.6,7964.71,7964.71
448.2,7947.06,7947.06
447.8,7785.29,7785.29
447.4,8035.29,8035.29
447,7823.53,7823.53
446.6,7870.59,7870.59
446.2,7920.59,7920.59
445.8,7944.12,7944.12
445.4,8085.29,8085.29
445,7723.53,7723.53
444.6,7902.94,7902.94
444.2,7947.06,7947.06
443.8,8041.18,8041.18
443.4,7900,7900
443,8200,8200
442.6,8100,8100
442.2,7938.24,7938.24
441.8,8032.35,8032.35
441.4,8150,8150
441,7841.18,7841.18
440.6,7855.88,7855.88
440.2,8205.88,8205.88
439.8,7882.35,7882.35
439.4,7926.47,7926.47
439,8014.71,8014.71
438.6,7917.65,7917.65
438.2,7905.88,7905.88
437.8,8064.71,8064.71
437.4,8141.18,8141.18
437,8067.65,8067.65
436.6,8108.82,8108.82
436.2,7976.47,7976.47
435.8,7985.29,7985.29
435.4,8117.65,8117.65
435,7988.24,7988.24
434.6,8011.76,8011.76
434.2,8079.41,8079.41
433.8,8232.35,8232.35
433.4,8255.88,8255.88
433,7944.12,7944.12
432.6,8052.94,8052.94
432.2,8064.71,8064.71
431.8,7994.12,7994.12
431.4,8161.76,8161.76
431,8305.88,8305.88
430.6,8061.76,8061.76
430.2,7950,7950
429.8,8373.53,8373.53
429.4,8064.71,8064.71
429,8208.82,8208.82
428.6,8473.53,8473.53
428.2,8161.76,8161.76
427.8,7952.94,7952.94
427.4,8185.29,8185.29
427,8211.76,8211.76
426.6,8414.71,8414.71
426.2,8035.29,8035.29
425.8,8482.35,8482.35
425.4,8347.06,8347.06
425,8188.24,8188.24
424.6,8305.88,8305.88
424.2,8194.12,8194.12
423.8,8250,8250
423.4,8285.29,8285.29
423,8552.94,8552.94
422.6,8361.76,8361.76
422.2,8588.24,8588.24
421.8,8370.59,8370.59
421.4,8500,8500
421,8467.65,8467.65
420.6,8152.94,8152.94
420.2,8150,8150
419.8,8276.47,8276.47
419.4,8235.29,8235.29
419,8182.35,8182.35
418.6,8276.47,8276.47
418.2,8232.35,8232.35
417.8,8044.12,8044.12
417.4,8291.18,8291.18
417,8055.88,8055.88
416.6,8326.47,8326.47
416.2,8182.35,8182.35
415.8,8000,8000
415.4,8167.65,8167.65
415,7917.65,7917.65
414.6,8000,8000
414.2,7935.29,7935.29
413.8,8138.24,8138.24
413.4,7852.94,7852.94
413,7885.29,7885.29
412.6,7808.82,7808.82
412.2,7923.53,7923.53
411.8,7688.24,7688.24
411.4,7829.41,7829.41
411,7505.88,7505.88
410.6,7620.59,7620.59
410.2,7652.94,7652.94
409.8,7420.59,7420.59
409.4,7338.24,7338.24
409,7400,7400
408.6,7388.24,7388.24
408.2,7352.94,7352.94
407.8,6994.12,6994.12
407.4,7214.71,7214.71
407,7402.94,7402.94
406.6,7294.12,7294.12
406.2,7117.65,7117.65
405.8,7194.12,7194.12
405.4,7232.35,7232.35
405,7311.76,7311.76
404.6,7335.29,7322.55
404.2,7320.59,7336.13
403.8,7394.12,7349.72
403.4,8064.71,7363.31
403,8873.53,7376.89
402.6,10911.8,7390.48
402.2,13452.9,7404.06
401.8,16026.5,7417.65
401.4,15714.7,7431.23
401,13205.9,7444.82
400.6,10811.8,7458.4
400.2,9335.29,7471.99
399.8,9379.41,7485.57
399.4,11191.2,7499.16
399,13591.2,7512.75
398.6,16317.6,7526.33
398.2,15614.7,7539.92
397.8,13605.9,7553.5
397.4,9773.53,7567.09
397,8502.94,7580.67
396.6,7814.71,7594.26
396.2,7344.12,7607.84
395.8,7664.71,7664.71
395.4,7679.41,7679.41
395,7714.71,7714.71
394.6,7267.65,7267.65
394.2,7338.24,7338.24
393.8,7350,7350
393.4,7417.65,7417.65
393,7326.47,7326.47
392.6,7344.12,7344.12
392.2,7226.47,7226.47
391.8,7355.88,7355.88
391.4,7302.94,7302.94
391,7355.88,7355.88
390.6,7079.41,7079.41
390.2,7582.35,7582.35
389.8,7344.12,7344.12
389.4,7332.35,7332.35
389,7282.35,7282.35
388.6,7538.24,7538.24
388.2,7170.59,7170.59
387.8,7344.12,7344.12
387.4,7302.94,7302.94
387,7435.29,7435.29
386.6,7532.35,7532.35
386.2,7370.59,7370.59
385.8,7400,7400
385.4,7488.24,7488.24
385,7305.88,7305.88
384.6,7558.82,7558.82
384.2,7191.18,7191.18
383.8,7391.18,7391.18
383.4,7238.24,7238.24
383,7261.76,7261.76
382.6,7705.88,7705.88
382.2,7452.94,7452.94
381.8,7520.59,7520.59
381.4,7485.29,7485.29
381,7350,7350
380.6,7182.35,7182.35
380.2,7352.94,7352.94
379.8,7394.12,7394.12
379.4,7694.12,7694.12
379,7488.24,7488.24
378.6,7635.29,7635.29
378.2,7600,7600
377.8,7373.53,7373.53
377.4,7352.94,7352.94
377,8014.71,8014.71
376.6,7594.12,7594.12
376.2,7523.53,7523.53
375.8,7526.47,7526.47
375.4,7614.71,7614.71
375,7685.29,7685.29
374.6,7350,7350
374.2,7623.53,7623.53
373.8,7550,7550
373.4,7573.53,7573.53
373,7576.47,7576.47
372.6,7552.94,7552.94
372.2,7726.47,7726.47
371.8,7811.76,7811.76
371.4,7744.12,7744.12
371,7505.88,7505.88
370.6,7611.76,7611.76
370.2,7808.82,7808.82
369.8,7691.18,7691.18
369.4,7608.82,7608.82
369,7702.94,7702.94
368.6,7814.71,7814.71
368.2,7735.29,7735.29
367.8,7623.53,7623.53
367.4,7608.82,7608.82
367,7867.65,7867.65
366.6,7952.94,7952.94
366.2,7538.24,7538.24
365.8,7908.82,7908.82
365.4,7885.29,7885.29
365,7952.94,7952.94
364.6,7679.41,7679.41
364.2,7997.06,7997.06
363.8,7826.47,7826.47
363.4,7902.94,7902.94
363,7844.12,7844.12
362.6,8088.24,8088.24
362.2,7835.29,7835.29
361.8,8029.41,8029.41
361.4,7750,7750
361,7491.18,7491.18
360.6,7908.82,7908.82
360.2,7661.76,7661.76
359.8,8067.65,8067.65
359.4,7932.35,7932.35
359,7902.94,7902.94
358.6,7882.35,7882.35
358.2,7938.24,7938.24
357.8,8200,8200
357.4,7888.24,7888.24
357,8117.65,8117.65
356.6,8038.24,8038.24
356.2,7908.82,7908.82
355.8,8194.12,8194.12
355.4,8261.76,8261.76
355,7932.35,7932.35
354.6,8002.94,8002.94
354.2,8364.71,8364.71
353.8,8138.24,8138.24
353.4,8067.65,8067.65
353,7861.76,7861.76
352.6,8044.12,8044.12
352.2,8008.82,8008.82
351.8,8155.88,8155.88
351.4,8255.88,8255.88
351,8244.12,8244.12
350.6,7870.59,7870.59
350.2,8029.41,8029.41
349.8,8082.35,8082.35
349.4,7958.82,7958.82
349,8141.18,8141.18
348.6,8050,8050
348.2,8241.18,8241.18
347.8,8111.76,8111.76
347.4,8194.12,8194.12
347,8200,8200
346.6,8391.18,8391.18
346.2,8214.71,8214.71
345.8,8541.18,8541.18
345.4,8344.12,8344.12
345,8379.41,8379.41
344.6,7967.65,7967.65
344.2,8511.76,8511.76
343.8,8108.82,8108.82
343.4,8279.41,8279.41
343,8267.65,8267.65
342.6,8085.29,8085.29
342.2,8161.76,8161.76
341.8,8600,8600
341.4,8420.59,8420.59
341,8658.82,8658.82
340.6,8117.65,8117.65
340.2,8655.88,8655.88
339.8,8417.65,8417.65
339.4,8420.59,8420.59
339,8376.47,8376.47
338.6,8297.06,8297.06
338.2,8576.47,8576.47
337.8,8664.71,8664.71
337.4,8605.88,8605.88
337,8373.53,8373.53
336.6,8417.65,8417.65
336.2,8676.47,8676.47
335.8,8579.41,8579.41
335.4,8332.35,8332.35
335,8764.71,8764.71
334.6,8602.94,8602.94
334.2,8361.76,8361.76
333.8,8600,8600
333.4,8620.59,8620.59
333,8264.71,8264.71
332.6,8464.71,8464.71
332.2,8694.12,8694.12
331.8,8755.88,8755.88
331.4,8458.82,8458.82
331,8411.76,8411.76
330.6,8532.35,8532.35
330.2,8373.53,8373.53
329.8,8711.76,8711.76
329.4,8511.76,8511.76
329,8626.47,8626.47
328.6,8658.82,8658.82
328.2,8585.29,8585.29
327.8,9008.82,9008.82
327.4,8861.76,8861.76
327,8570.59,8570.59
326.6,8591.18,8591.18
326.2,8732.35,8732.35
325.8,8752.94,8752.94
325.4,8902.94,8902.94
325,8570.59,8570.59
324.6,8538.24,8538.24
324.2,8238.24,8238.24
323.8,9100,9100
323.4,8691.18,8691.18
323,8473.53,8473.53
322.6,8829.41,8829.41
322.2,8820.59,8820.59
321.8,9005.88,9005.88
321.4,9158.82,9158.82
321,8720.59,8720.59
320.6,8982.35,8982.35
320.2,9073.53,9073.53
319.8,8729.41,8729.41
319.4,8850,8850
319,9200,9200
318.6,9241.18,9241.18
318.2,9120.59,9120.59
317.8,9267.65,9267.65
317.4,9164.71,9164.71
317,9232.35,9232.35
316.6,9185.29,9185.29
316.2,9123.53,9123.53
315.8,8985.29,8985.29
315.4,9252.94,9252.94
315,9029.41,9029.41
314.6,9135.29,9135.29
314.2,9188.24,9188.24
313.8,8885.29,8885.29
313.4,9532.35,9532.35
313,9411.76,9411.76
312.6,9447.06,9447.06
312.2,9279.41,9279.41
311.8,9432.35,9432.35
311.4,9338.24,9338.24
311,9514.71,9514.71
310.6,9514.71,9514.71
310.2,9582.35,9582.35
309.8,9273.53,9273.53
309.4,9252.94,9252.94
309,9523.53,9523.53
308.6,9102.94,9102.94
308.2,9458.82,9458.82
307.8,9217.65,9217.65
307.4,9394.12,9394.12
307,9385.29,9385.29
306.6,9508.82,9508.82
306.2,9697.06,9697.06
305.8,9673.53,9673.53
305.4,9335.29,9335.29
305,9111.76,9111.76
304.6,9444.12,9444.12
304.2,9385.29,9385.29
303.8,9244.12,9244.12
303.4,9273.53,9273.53
303,8982.35,8982.35
302.6,8947.06,8947.06
302.2,8894.12,8894.12
301.8,8902.94,8902.94
301.4,8576.47,8576.47
301,8458.82,8458.82
300.6,8373.53,8373.53
300.2,8220.59,8220.59
299.8,8000,8000
299.4,7358.82,7358.82
299,7564.71,7564.71
298.6,6952.94,6952.94
298.2,7005.88,7005.88
297.8,6702.94,6702.94
297.4,6564.71,6564.71
297,6358.82,6358.82
296.6,6302.94,6302.94
296.2,6144.12,6144.12
295.8,5747.06,5852.94
295.4,5667.65,5816.43
295,5826.47,5777.45
294.6,5782.35,5736.05
294.2,5723.53,5692.22
293.8,5791.18,5645.94
293.4,6711.76,5597.26
293,8267.65,5546.46
292.6,11235.3,5494.02
292.2,14852.9,5440.79
291.8,15532.4,5387.84
291.4,12535.3,5335.4
291,8635.29,5282.73
290.6,5970.59,5228.85
290.2,5264.71,5173.1
289.8,4835.29,5115.4
289.4,5067.65,5055.73
289,5100,4994.3
288.6,5279.41,4931.23
288.2,5729.41,4866.74
287.8,6844.12,4801.09
287.4,8458.82,4734.77
287,11802.9,4668.39
286.6,17258.8,4603.03
286.2,26417.6,4540.38
285.8,34594.1,4483.12
285.4,39141.2,4433.64
285,39629.4,4393.32
284.6,39441.2,4362.43
284.2,34888.2,4340.99
283.8,26300,4327.82
283.4,16761.8,4320.62
283,10385.3,4316.8
282.6,7323.53,4314.61
282.2,5941.18,4313.25
281.8,5538.24,4312.32
281.4,5038.24,4311.72
281,4817.65,4311.31
280.6,4758.82,4311.05
280.2,4561.76,4310.9
279.8,4511.76,4310.83
279.4,4226.47,4310.81
279,4388.24,4310.78
278.6,4220.59,4310.78
278.2,4323.53,4323.53
277.8,4338.24,4338.24
277.4,4288.24,4288.24
277,4173.53,4173.53
276.6,3958.82,3958.82
276.2,3991.18,3991.18
275.8,4023.53,4023.53
275.4,4002.94,4002.94
275,4223.53,4223.53
274.6,4141.18,4141.18
274.2,4205.88,4205.88
273.8,3991.18,3991.18
273.4,3964.71,3964.71
273,4202.94,4202.94
272.6,4211.76,4211.76
272.2,4232.35,4232.35
271.8,4152.94,4152.94
271.4,4226.47,4226.47
271,4320.59,4320.59
270.6,4100,4100
270.2,3961.76,3961.76
269.8,4179.41,4179.41
269.4,4132.35,4132.35
269,4105.88,4105.88
268.6,4214.71,4214.71
268.2,3979.41,3979.41
267.8,4214.71,4214.71
267.4,4120.59,4120.59
267,4047.06,4047.06
266.6,4147.06,4147.06
266.2,4185.29,4185.29
265.8,4200,4200
265.4,4035.29,4035.29
265,3967.65,3967.65
264.6,3852.94,3852.94
264.2,3914.71,3914.71
263.8,4117.65,4117.65
263.4,4300,4300
263,4355.88,4355.88
262.6,3961.76,3961.76
262.2,3982.35,3982.35
261.8,4170.59,4170.59
261.4,4150,4150
261,4082.35,4082.35
260.6,4297.06,4297.06
260.2,4194.12,4194.12
259.8,4261.76,4261.76
259.4,4267.65,4267.65
259,4126.47,4126.47
258.6,4358.82,4358.82
258.2,4255.88,4255.88
257.8,4314.71,4314.71
257.4,4161.76,4161.76
257,4485.29,4485.29
256.6,4373.53,4373.53
256.2,4482.35,4482.35
255.8,4258.82,4258.82
255.4,4155.88,4155.88
255,4261.76,4261.76
254.6,4370.59,4370.59
254.2,4311.76,4311.76
253.8,4455.88,4455.88
253.4,4464.71,4464.71
253,4420.59,4420.59
252.6,4291.18,4291.18
252.2,4420.59,4420.59
251.8,4535.29,4535.29
251.4,4491.18,4491.18
251,4329.41,4329.41
250.6,4285.29,4285.29
250.2,4100,4100
249.8,4379.41,4379.41
249.4,4338.24,4338.24
249,4244.12,4244.12
248.6,4188.24,4188.24
248.2,4164.71,4164.71
247.8,4100,4100
247.4,4073.53,4073.53
247,4264.71,4264.71
246.6,4088.24,4088.24
246.2,3897.06,3897.06
245.8,4008.82,4008.82
245.4,4026.47,4026.47
245,4191.18,4191.18
244.6,3794.12,3794.12
244.2,3926.47,3926.47
243.8,3835.29,3835.29
243.4,3723.53,3723.53
243,3623.53,3623.53
242.6,3870.59,3870.59
242.2,3808.82,3808.82
241.8,3594.12,3594.12
241.4,3597.06,3597.06
241,3614.71,3614.71
240.6,3652.94,3652.94
240.2,3429.41,3429.41
239.8,3561.76,3561.76
239.4,3605.88,3605.88
239,3602.94,3602.94
238.6,3614.71,3614.71
238.2,3770.59,3770.59
237.8,3635.29,3635.29
237.4,3629.41,3629.41
237,3682.35,3682.35
236.6,3929.41,3929.41
236.2,3788.24,3788.24
235.8,4214.71,4214.71
235.4,4432.35,4432.35
235,4988.24,4988.24
234.6,5244.12,5244.12
234.2,5994.12,5994.12
233.8,7038.24,7038.24
233.4,8544.12,8544.12
233,9791.18,9791.18
232.6,11647.1,11647.1
232.2,11750,11750
231.8,11979.4,11979.4
231.4,10311.8,10311.8
231,8873.53,8873.53
230.6,7058.82,7058.82
230.2,6141.18,6141.18
229.8,5414.71,5414.71
229.4,4879.41,4879.41
229,4685.29,4685.29
228.6,4491.18,4491.18
228.2,4085.29,4085.29
227.8,3800,3800
227.4,3635.29,3635.29
227,4002.94,4002.94
226.6,3797.06,3797.06
226.2,3735.29,3735.29
225.8,3652.94,3652.94
225.4,3588.24,3588.24
225,3535.29,3535.29
224.6,3338.24,3338.24
224.2,3555.88,3555.88
223.8,3326.47,3326.47
223.4,3450,3450
223,3335.29,3335.29
222.6,3314.71,3314.71
222.2,3470.59,3470.59
221.8,3341.18,3341.18
221.4,3450,3450
221,3238.24,3238.24
220.6,3455.88,3455.88
220.2,3247.06,3247.06
219.8,3320.59,3320.59
219.4,3438.24,3438.24
219,3355.88,3355.88
218.6,3300,3300
218.2,3288.24,3288.24
217.8,3347.06,3347.06
217.4,3267.65,3267.65
217,3279.41,3279.41
216.6,3194.12,3194.12
216.2,3529.41,3529.41
215.8,3491.18,3491.18
215.4,3435.29,3435.29
215,3429.41,3429.41
214.6,3479.41,3479.41
214.2,3364.71,3364.71
213.8,3394.12,3394.12
213.4,3414.71,3414.71
213,3414.71,3414.71
212.6,3441.18,3441.18
212.2,3308.82,3308.82
211.8,3344.12,3344.12
211.4,3305.88,3305.88
211,3305.88,3305.88
210.6,3276.47,3276.47
210.2,3561.76,3561.76
209.8,3514.71,3514.71
209.4,3252.94,3252.94
209,3441.18,3441.18
208.6,3167.65,3167.65
208.2,3147.06,3147.06
207.8,3261.76,3261.76
207.4,3102.94,3102.94
207,3391.18,3391.18
206.6,3173.53,3173.53
206.2,3376.47,3376.47
205.8,3144.12,3144.12
205.4,3235.29,3235.29
205,3108.82,3108.82
204.6,3311.76,3311.76
204.2,3258.82,3258.82
203.8,3452.94,3452.94
203.4,3255.88,3255.88
203,3291.18,3291.18
202.6,3247.06,3247.06
202.2,3338.24,3338.24
201.8,3311.76,3311.76
201.4,3247.06,3247.06
201,3294.12,3294.12
200.6,3426.47,3426.47
200.2,3447.06,3447.06
199.8,3355.88,3355.88
199.4,3223.53,3223.53
199,3276.47,3276.47
198.6,3197.06,3197.06
198.2,3244.12,3244.12
197.8,3350,3350
197.4,3317.65,3317.65
197,3270.59,3270.59
196.6,3402.94,3402.94
196.2,3332.35,3332.35
195.8,3394.12,3394.12
195.4,3297.06,3297.06
195,3585.29,3585.29
194.6,3314.71,3314.71
194.2,3444.12,3444.12
193.8,3517.65,3517.65
193.4,3450,3450
193,3564.71,3564.71
192.6,3508.82,3508.82
192.2,3555.88,3555.88
191.8,3600,3600
191.4,3726.47,3726.47
191,3711.76,3711.76
190.6,3567.65,3567.65
190.2,3508.82,3508.82
189.8,3567.65,3567.65
189.4,3570.59,3570.59
189,3650,3650
188.6,3567.65,3567.65
188.2,3535.29,3535.29
187.8,3497.06,3497.06
187.4,3597.06,3597.06
187,3605.88,3605.88
186.6,3476.47,3476.47
186.2,3364.71,3364.71
185.8,3600,3600
185.4,3270.59,3270.59
185,3255.88,3255.88
184.6,3026.47,3026.47
184.2,3029.41,3029.41
183.8,3247.06,3247.06
183.4,3123.53,3123.53
183,3161.76,3161.76
182.6,3014.71,3014.71
182.2,3005.88,3005.88
181.8,2888.24,2888.24
181.4,2908.82,2908.82
181,2794.12,2794.12
180.6,2873.53,2873.53
180.2,2600,2600
