Binding Energy/eV,Intensity
825.6,21488.2
825.2,21638.2
824.8,20879.4
824.4,20126.5
824.0,19738.2
823.6,18985.3
823.2,18102.9
822.8,18000.0
822.4,17505.9
822.0,17270.6
821.6,17214.7
821.2,17052.9
820.8,17447.1
820.4,17247.1
820.0,16538.2
819.6,16888.2
819.2,16723.5
818.8,16873.5
818.4,16932.4
818.0,17111.8
817.6,16982.4
817.2,16482.4
816.8,16391.2
816.4,17147.1
816.0,16520.6
815.6,17120.6
815.2,16832.4
814.8,16726.5
814.4,16667.6
814.0,16217.6
813.6,16644.1
813.2,16641.2
812.8,16341.2
812.4,16632.4
812.0,16564.7
811.6,16461.8
811.2,16279.4
810.8,16723.5
810.4,16267.6
810.0,16405.9
809.6,16044.1
809.2,16255.9
808.8,16500.0
808.4,16117.6
808.0,16552.9
807.6,16576.5
807.2,17282.4
806.8,16355.9
806.4,16097.1
806.0,16552.9
805.6,16205.9
805.2,16564.7
804.8,16823.5
804.4,16614.7
804.0,16097.1
803.6,16732.4
803.2,16452.9
802.8,16800.0
802.4,16308.8
802.0,16405.9
801.6,16208.8
801.2,16302.9
800.8,17152.9
800.4,16829.4
800.0,16867.6
799.6,16885.3
799.2,16720.6
798.8,16485.3
798.4,16485.3
798.0,16594.1
797.6,17052.9
797.2,16750.0
796.8,17238.2
796.4,16567.6
796.0,16958.8
795.6,17050.0
795.2,16850.0
794.8,16714.7
794.4,17191.2
794.0,16691.2
793.6,16897.1
793.2,17014.7
792.8,17211.8
792.4,16635.3
792.0,16788.2
791.6,16805.9
791.2,17347.1
790.8,17105.9
790.4,16914.7
790.0,17020.6
789.6,16861.8
789.2,16808.8
788.8,17473.5
788.4,17241.2
788.0,17552.9
787.6,17073.5
787.2,17400.0
786.8,17050.0
786.4,17497.1
786.0,16982.4
785.6,17208.8
785.2,17158.8
784.8,17188.2
784.4,17426.5
784.0,17517.6
783.6,17179.4
783.2,17452.9
782.8,17361.8
782.4,17623.5
782.0,17252.9
781.6,17088.2
781.2,17364.7
780.8,17305.9
780.4,17717.6
780.0,17697.1
779.6,17670.6
779.2,18041.2
778.8,17470.6
778.4,17350.0
778.0,17735.3
777.6,17714.7
777.2,17550.0
776.8,17867.6
776.4,17573.5
776.0,17779.4
775.6,17488.2
775.2,17676.5
774.8,17747.1
774.4,17711.8
774.0,17967.6
773.6,17797.1
773.2,17873.5
772.8,17829.4
772.4,17767.6
772.0,17729.4
771.6,17450.0
771.2,17891.2
770.8,17758.8
770.4,17791.2
770.0,18044.1
769.6,17923.5
769.2,18264.7
768.8,18220.6
768.4,18152.9
768.0,18188.2
767.6,18205.9
767.2,18126.5
766.8,18114.7
766.4,17747.1
766.0,17905.9
765.6,18067.6
765.2,17838.2
764.8,17964.7
764.4,17755.9
764.0,18526.5
763.6,18023.5
763.2,18144.1
762.8,18620.6
762.4,18164.7
762.0,18061.8
761.6,18476.5
761.2,18394.1
760.8,18452.9
760.4,18694.1
760.0,18552.9
759.6,18697.1
759.2,18485.3
758.8,18420.6
758.4,18529.4
758.0,18488.2
757.6,18117.6
757.2,18376.5
756.8,18576.5
756.4,18102.9
756.0,18197.1
755.6,18926.5
755.2,18417.6
754.8,18205.9
754.4,18350.0
754.0,18502.9
753.6,18423.5
753.2,18867.6
752.8,18373.5
752.4,18720.6
752.0,18647.1
751.6,18558.8
751.2,18400.0
750.8,18764.7
750.4,18870.6
750.0,19344.1
749.6,19182.4
749.2,18802.9
748.8,18926.5
748.4,18620.6
748.0,19097.1
747.6,18800.0
747.2,18644.1
746.8,18985.3
746.4,18314.7
746.0,18667.6
745.6,18611.8
745.2,19085.3
744.8,18850.0
744.4,18785.3
744.0,18714.7
743.6,19217.6
743.2,19108.8
742.8,19235.3
742.4,18885.3
742.0,18682.4
741.6,18967.6
741.2,19373.5
740.8,19279.4
740.4,19223.5
740.0,19241.2
739.6,18785.3
739.2,19214.7
738.8,19511.8
738.4,19535.3
738.0,19238.2
737.6,19347.1
737.2,19770.6
736.8,19505.9
736.4,19452.9
736.0,19667.6
735.6,19402.9
735.2,19485.3
734.8,19947.1
734.4,19702.9
734.0,19617.6
733.6,19502.9
733.2,19950.0
732.8,19550.0
732.4,19405.9
732.0,19870.6
731.6,19679.4
731.2,19008.8
730.8,19588.2
730.4,19141.2
730.0,19579.4
729.6,19523.5
729.2,19229.4
728.8,18855.9
728.4,19470.6
728.0,19452.9
727.6,19144.1
727.2,18923.5
726.8,19032.4
726.4,19517.6
726.0,19514.7
725.6,19367.6
725.2,19458.8
724.8,19126.5
724.4,19297.1
724.0,19691.2
723.6,19120.6
723.2,19541.2
722.8,19697.1
722.4,20017.6
722.0,19967.6
721.6,19805.9
721.2,20008.8
720.8,19944.1
720.4,20561.8
720.0,20223.5
719.6,20711.8
719.2,20729.4
718.8,20897.1
718.4,21688.2
718.0,20973.5
717.6,21197.1
717.2,21485.3
716.8,21417.6
716.4,21405.9
716.0,21526.5
715.6,20788.2
715.2,21202.9
714.8,21426.5
714.4,21058.8
714.0,21200.0
713.6,20705.9
713.2,20758.8
712.8,20979.4
712.4,20905.9
712.0,20991.2
711.6,20808.8
711.2,21011.8
710.8,20891.2
710.4,20776.5
710.0,20935.3
709.6,20597.1
709.2,20879.4
708.8,20600.0
708.4,20997.1
708.0,21102.9
707.6,20944.1
707.2,20811.8
706.8,21352.9
706.4,20723.5
706.0,20464.7
705.6,20017.6
705.2,19726.5
704.8,19208.8
704.4,18982.4
704.0,18585.3
703.6,18179.4
703.2,18144.1
702.8,18205.9
702.4,18158.8
702.0,17661.8
701.6,17941.2
701.2,18047.1
700.8,17600.0
700.4,16635.3
700.0,16379.4
699.6,16500.0
699.2,15741.2
698.8,15308.8
698.4,15144.1
698.0,15135.3
697.6,14547.1
697.2,14176.5
696.8,14082.4
696.4,13711.8
696.0,13373.5
695.6,13102.9
695.2,12961.8
694.8,12288.2
694.4,12350.0
694.0,12117.6
693.6,12520.6
693.2,11911.8
692.8,12550.0
692.4,12085.3
692.0,12558.8
691.6,13044.1
691.2,13929.4
690.8,15591.2
690.4,18935.3
690.0,24714.7
689.6,35091.2
689.2,54011.8
688.8,79511.8
688.4,107406.0
688.0,122824.0
687.6,119079.0
687.2,95961.8
686.8,64905.9
686.4,40650.0
686.0,26194.1
685.6,19523.5
685.2,16941.2
684.8,15329.4
684.4,14335.3
684.0,13855.9
683.6,13326.5
683.2,12620.6
682.8,12426.5
682.4,11938.2
682.0,11676.5
681.6,11047.1
681.2,11161.8
680.8,10870.6
680.4,10544.1
680.0,11100.0
679.6,11091.2
679.2,10914.7
678.8,10914.7
678.4,10747.1
678.0,10917.6
677.6,10794.1
677.2,10652.9
676.8,10838.2
676.4,10888.2
676.0,10820.6
675.6,10808.8
675.2,10855.9
674.8,10623.5
674.4,11050.0
674.0,10744.1
673.6,10847.1
673.2,10805.9
672.8,10735.3
672.4,10744.1
672.0,10752.9
671.6,10850.0
671.2,10811.8
670.8,10579.4
670.4,10720.6
670.0,10867.6
669.6,10720.6
669.2,11026.5
668.8,11070.6
668.4,10658.8
668.0,11152.9
667.6,11023.5
667.2,10708.8
666.8,10964.7
666.4,11091.2
666.0,10561.8
665.6,11135.3
665.2,11091.2
664.8,10891.2
664.4,10950.0
664.0,10926.5
663.6,11023.5
663.2,10752.9
662.8,10917.6
662.4,10923.5
662.0,11132.4
661.6,10902.9
661.2,10891.2
660.8,10997.1
660.4,11026.5
660.0,10970.6
659.6,10979.4
659.2,11088.2
658.8,10882.4
658.4,11052.9
658.0,11391.2
657.6,11144.1
657.2,10861.8
656.8,11211.8
656.4,11188.2
656.0,10935.3
655.6,11061.8
655.2,10782.4
654.8,11032.4
654.4,10885.3
654.0,11123.5
653.6,11323.5
653.2,11447.1
652.8,11135.3
652.4,11123.5
652.0,11079.4
651.6,11323.5
651.2,10964.7
650.8,11426.5
650.4,11252.9
650.0,11670.6
649.6,11261.8
649.2,11297.1
648.8,11405.9
648.4,11479.4
648.0,11147.1
647.6,11282.4
647.2,10905.9
646.8,11217.6
646.4,11264.7
646.0,11450.0
645.6,11064.7
645.2,11238.2
644.8,11270.6
644.4,11435.3
644.0,11650.0
643.6,11167.6
643.2,11541.2
642.8,11811.8
642.4,11426.5
642.0,11661.8
641.6,11182.4
641.2,11464.7
640.8,11617.6
640.4,11591.2
640.0,11341.2
639.6,11811.8
639.2,11264.7
638.8,11694.1
638.4,11694.1
638.0,11458.8
637.6,11685.3
637.2,11544.1
636.8,11367.6
636.4,11591.2
636.0,11858.8
635.6,11244.1
635.2,11555.9
634.8,11414.7
634.4,11761.8
634.0,11700.0
633.6,11758.8
633.2,11729.4
632.8,11411.8
632.4,11650.0
632.0,11641.2
631.6,11576.5
631.2,11694.1
630.8,11588.2
630.4,12135.3
630.0,11785.3
629.6,11752.9
629.2,11958.8
628.8,11794.1
628.4,11841.2
628.0,11847.1
627.6,11791.2
627.2,11602.9
626.8,11832.4
626.4,11679.4
626.0,11600.0
625.6,11679.4
625.2,11979.4
624.8,12000.0
624.4,11976.5
624.0,11838.2
623.6,12023.5
623.2,11832.4
622.8,11676.5
622.4,12052.9
622.0,11873.5
621.6,12061.8
621.2,11741.2
620.8,11923.5
620.4,11950.0
620.0,12167.6
619.6,11697.1
619.2,11894.1
618.8,11788.2
618.4,11914.7
618.0,12076.5
617.6,11976.5
617.2,11955.9
616.8,12217.6
616.4,12061.8
616.0,11847.1
615.6,11891.2
615.2,12014.7
614.8,12047.1
614.4,12467.6
614.0,12229.4
613.6,12308.8
613.2,12161.8
612.8,12079.4
612.4,12105.9
612.0,12126.5
611.6,11864.7
611.2,12217.6
610.8,12282.4
610.4,12314.7
610.0,12135.3
609.6,12314.7
609.2,12176.5
608.8,12373.5
608.4,12061.8
608.0,12376.5
607.6,12561.8
607.2,12541.2
606.8,12229.4
606.4,12661.8
606.0,12658.8
605.6,12185.3
605.2,12508.8
604.8,12573.5
604.4,12438.2
604.0,12567.6
603.6,12452.9
603.2,12523.5
602.8,12505.9
602.4,12644.1
602.0,12214.7
601.6,12611.8
601.2,12667.6
600.8,12464.7
600.4,12750.0
600.0,12520.6
599.6,12823.5
599.2,12497.1
598.8,12600.0
598.4,12820.6
598.0,12785.3
597.6,12423.5
597.2,12564.7
596.8,12350.0
596.4,12508.8
596.0,12444.1
595.6,12870.6
595.2,12535.3
594.8,12455.9
594.4,12850.0
594.0,12364.7
593.6,12432.4
593.2,12464.7
592.8,12705.9
592.4,12720.6
592.0,12579.4
591.6,12670.6
591.2,12870.6
590.8,12711.8
590.4,12523.5
590.0,12894.1
589.6,12844.1
589.2,13126.5
588.8,12555.9
588.4,12661.8
588.0,12808.8
587.6,13088.2
587.2,13067.6
586.8,12514.7
586.4,13029.4
586.0,12938.2
585.6,12835.3
585.2,13267.6
584.8,12705.9
584.4,12811.8
584.0,13014.7
583.6,12714.7
583.2,13035.3
582.8,12941.2
582.4,13088.2
582.0,13061.8
581.6,13017.6
581.2,13276.5
580.8,12782.4
580.4,13094.1
580.0,12864.7
579.6,13052.9
579.2,13041.2
578.8,13026.5
578.4,12947.1
578.0,13408.8
577.6,13023.5
577.2,13100.0
576.8,13305.9
576.4,13373.5
576.0,13344.1
575.6,13394.1
575.2,13500.0
574.8,13129.4
574.4,13132.4
574.0,12952.9
573.6,13314.7
573.2,13532.4
572.8,13647.1
572.4,13579.4
572.0,13200.0
571.6,12982.4
571.2,13429.4
570.8,13014.7
570.4,13150.0
570.0,12985.3
569.6,13097.1
569.2,13194.1
568.8,13326.5
568.4,13067.6
568.0,13182.4
567.6,13117.6
567.2,13226.5
566.8,12755.9
566.4,13020.6
566.0,12964.7
565.6,13005.9
565.2,12797.1
564.8,12811.8
564.4,13194.1
564.0,13032.4
563.6,12852.9
563.2,12979.4
562.8,13000.0
562.4,12979.4
562.0,13564.7
561.6,13420.6
561.2,13258.8
560.8,13252.9
560.4,13479.4
560.0,13358.8
559.6,13458.8
559.2,13723.5
558.8,13473.5
558.4,14005.9
558.0,13902.9
557.6,13938.2
557.2,14291.2
556.8,14688.2
556.4,14788.2
556.0,14420.6
555.6,14326.5
555.2,14608.8
554.8,14517.6
554.4,14770.6
554.0,15032.4
553.6,14976.5
553.2,14773.5
552.8,14561.8
552.4,14920.6
552.0,14897.1
551.6,14970.6
551.2,14626.5
550.8,14829.4
550.4,14570.6
550.0,14658.8
549.6,14182.4
549.2,14123.5
548.8,14167.6
548.4,13452.9
548.0,13552.9
547.6,13285.3
547.2,12991.2
546.8,12532.4
546.4,12673.5
546.0,12405.9
545.6,12044.1
545.2,12585.3
544.8,12017.6
544.4,11632.4
544.0,11561.8
543.6,11338.2
543.2,11164.7
542.8,10882.4
542.4,11247.1
542.0,10514.7
541.6,10888.2
541.2,10670.6
540.8,10594.1
540.4,9752.94
540.0,9802.94
539.6,9938.24
539.2,9285.29
538.8,8929.41
538.4,9091.18
538.0,8855.88
537.6,8841.18
537.2,9023.53
536.8,8850.0
536.4,9202.94
536.0,9191.18
535.6,9482.35
535.2,10091.2
534.8,10452.9
534.4,11082.4
534.0,12388.2
533.6,15532.4
533.2,21267.6
532.8,32673.5
532.4,48694.1
532.0,64314.7
531.6,70335.3
531.2,58341.2
530.8,38888.2
530.4,23764.7
530.0,16461.8
529.6,12711.8
529.2,11302.9
528.8,10717.6
528.4,10147.1
528.0,10202.9
527.6,9361.76
527.2,9385.29
526.8,9529.41
526.4,8911.76
526.0,8958.82
525.6,8744.12
525.2,8747.06
524.8,8605.88
524.4,8705.88
524.0,8605.88
523.6,8491.18
523.2,8855.88
522.8,9038.24
522.4,8476.47
522.0,8476.47
521.6,8532.35
521.2,8476.47
520.8,8535.29
520.4,8894.12
520.0,8488.24
519.6,8761.76
519.2,8888.24
518.8,8720.59
518.4,8582.35
518.0,8335.29
517.6,8614.71
517.2,8652.94
516.8,8844.12
516.4,8597.06
516.0,8788.24
515.6,8676.47
515.2,8694.12
514.8,9008.82
514.4,8500.0
514.0,8652.94
513.6,8576.47
513.2,8785.29
512.8,8582.35
512.4,8847.06
512.0,8532.35
511.6,8941.18
511.2,8841.18
510.8,8379.41
510.4,8532.35
510.0,8647.06
509.6,8676.47
509.2,8961.76
508.8,8858.82
508.4,8961.76
508.0,8650.0
507.6,8632.35
507.2,8779.41
506.8,8602.94
506.4,8976.47
506.0,9070.59
505.6,8582.35
505.2,8600.0
504.8,8773.53
504.4,8370.59
504.0,8638.24
503.6,9035.29
503.2,8602.94
502.8,8741.18
502.4,8644.12
502.0,8961.76
501.6,8676.47
501.2,8626.47
500.8,8767.65
500.4,8779.41
500.0,8620.59
499.6,8961.76
499.2,9223.53
498.8,9232.35
498.4,8920.59
498.0,9376.47
497.6,9238.24
497.2,8929.41
496.8,9400.0
496.4,9038.24
496.0,9405.88
495.6,9055.88
495.2,8867.65
494.8,8861.76
494.4,9100.0
494.0,8758.82
493.6,9188.24
493.2,9264.71
492.8,9185.29
492.4,8832.35
492.0,8805.88
491.6,8967.65
491.2,8941.18
490.8,8814.71
490.4,9235.29
490.0,9182.35
489.6,9067.65
489.2,9141.18
488.8,9102.94
488.4,8894.12
488.0,8720.59
487.6,9073.53
487.2,8879.41
486.8,9020.59
486.4,8950.0
486.0,9164.71
485.6,9179.41
485.2,9202.94
484.8,8817.65
484.4,9214.71
484.0,8926.47
483.6,9261.76
483.2,9202.94
482.8,8791.18
482.4,9061.76
482.0,9097.06
481.6,9350.0
481.2,9197.06
480.8,9208.82
480.4,9047.06
480.0,9047.06
479.6,8908.82
479.2,9114.71
478.8,9323.53
478.4,9100.0
478.0,9226.47
477.6,9155.88
477.2,9111.76
476.8,9205.88
476.4,9429.41
476.0,9488.24
475.6,9217.65
475.2,8905.88
474.8,9482.35
474.4,9035.29
474.0,9011.76
473.6,9302.94
473.2,9452.94
472.8,9161.76
472.4,9511.76
472.0,9132.35
471.6,9367.65
471.2,9452.94
470.8,9191.18
470.4,9552.94
470.0,9238.24
469.6,9229.41
469.2,9432.35
468.8,9338.24
468.4,9385.29
468.0,9158.82
467.6,9067.65
467.2,9291.18
466.8,9438.24
466.4,9435.29
466.0,9588.24
465.6,9511.76
465.2,9267.65
464.8,9564.71
464.4,9252.94
464.0,9138.24
463.6,9561.76
463.2,9173.53
462.8,9679.41
462.4,9423.53
462.0,9405.88
461.6,9341.18
461.2,9423.53
460.8,9376.47
460.4,9570.59
460.0,9708.82
459.6,9208.82
459.2,9423.53
458.8,9097.06
458.4,9432.35
458.0,9561.76
457.6,9532.35
457.2,9764.71
456.8,9464.71
456.4,9682.35
456.0,9402.94
455.6,9376.47
455.2,9297.06
454.8,10029.4
454.4,9785.29
454.0,9567.65
453.6,9673.53
453.2,9761.76
452.8,9508.82
452.4,9441.18
452.0,9455.88
451.6,9314.71
451.2,9388.24
450.8,9644.12
450.4,9464.71
450.0,9452.94
449.6,9911.76
449.2,9976.47
448.8,9764.71
448.4,9944.12
448.0,9602.94
447.6,9973.53
447.2,9470.59
446.8,9688.24
446.4,9979.41
446.0,9911.76
445.6,9670.59
445.2,9976.47
444.8,9826.47
444.4,9991.18
444.0,10008.8
443.6,10235.3
443.2,9917.65
442.8,10250.0
442.4,9870.59
442.0,10055.9
441.6,9626.47
441.2,10097.1
440.8,10170.6
440.4,9852.94
440.0,9688.24
439.6,9667.65
439.2,10111.8
438.8,9900.0
438.4,9944.12
438.0,9938.24
437.6,10055.9
437.2,9952.94
436.8,10064.7
436.4,10170.6
436.0,9941.18
435.6,10064.7
435.2,10029.4
434.8,10091.2
434.4,10011.8
434.0,9988.24
433.6,9905.88
433.2,10155.9
432.8,9782.35
432.4,9808.82
432.0,10085.3
431.6,10179.4
431.2,9994.12
430.8,10017.6
430.4,10073.5
430.0,9885.29
429.6,9847.06
429.2,10067.6
428.8,10347.1
428.4,10355.9
428.0,10317.6
427.6,10200.0
427.2,10129.4
426.8,10144.1
426.4,9944.12
426.0,10141.2
425.6,10697.1
425.2,10338.2
424.8,10411.8
424.4,10470.6
424.0,10173.5
423.6,10370.6
423.2,10517.6
422.8,10691.2
422.4,10947.1
422.0,10320.6
421.6,10620.6
421.2,10461.8
420.8,10444.1
420.4,10229.4
420.0,10502.9
419.6,10391.2
419.2,10379.4
418.8,10376.5
418.4,10158.8
418.0,10111.8
417.6,10100.0
417.2,10120.6
416.8,10308.8
416.4,10217.6
416.0,10179.4
415.6,9994.12
415.2,10094.1
414.8,9770.59
414.4,10044.1
414.0,9708.82
413.6,9847.06
413.2,9717.65
412.8,9567.65
412.4,9900.0
412.0,9591.18
411.6,9614.71
411.2,9302.94
410.8,9194.12
410.4,9326.47
410.0,8879.41
409.6,9120.59
409.2,9061.76
408.8,9091.18
408.4,9052.94
408.0,8991.18
407.6,8808.82
407.2,9064.71
406.8,9135.29
406.4,8817.65
406.0,8838.24
405.6,8832.35
405.2,8823.53
404.8,8926.47
404.4,8938.24
404.0,9423.53
403.6,10111.8
403.2,10970.6
402.8,13055.9
402.4,16273.5
402.0,19397.1
401.6,20079.4
401.2,17970.6
400.8,13908.8
400.4,11550.0
400.0,11535.3
399.6,13482.4
399.2,16079.4
398.8,18723.5
398.4,19432.4
398.0,17238.2
397.6,13508.8
397.2,11132.4
396.8,9829.41
396.4,9629.41
396.0,9335.29
395.6,9197.06
395.2,9241.18
394.8,9147.06
394.4,8897.06
394.0,9070.59
393.6,8576.47
393.2,8779.41
392.8,8964.71
392.4,9058.82
392.0,8864.71
391.6,8826.47
391.2,8697.06
390.8,8891.18
390.4,9023.53
390.0,8808.82
389.6,8944.12
389.2,9391.18
388.8,8858.82
388.4,8852.94
388.0,9079.41
387.6,9000.0
387.2,8691.18
386.8,9317.65
386.4,8970.59
386.0,9111.76
385.6,9100.0
385.2,9011.76
384.8,8897.06
384.4,9217.65
384.0,9082.35
383.6,9005.88
383.2,8970.59
382.8,8794.12
382.4,9005.88
382.0,9138.24
381.6,9300.0
381.2,9202.94
380.8,9061.76
380.4,9141.18
380.0,8970.59
379.6,8876.47
379.2,8897.06
378.8,9214.71
378.4,9132.35
378.0,9335.29
377.6,9261.76
377.2,9464.71
376.8,9067.65
376.4,9255.88
376.0,9129.41
375.6,9544.12
375.2,9108.82
374.8,9226.47
374.4,9364.71
374.0,9205.88
373.6,9379.41
373.2,9397.06
372.8,9055.88
372.4,9429.41
372.0,9591.18
371.6,9652.94
371.2,9341.18
370.8,9438.24
370.4,9444.12
370.0,9270.59
369.6,9788.24
369.2,9544.12
368.8,9344.12
368.4,9491.18
368.0,9397.06
367.6,9358.82
367.2,9661.76
366.8,9661.76
366.4,9538.24
366.0,9723.53
365.6,9508.82
365.2,9335.29
364.8,9782.35
364.4,9352.94
364.0,9885.29
363.6,9547.06
363.2,9573.53
362.8,9347.06
362.4,9894.12
362.0,9529.41
361.6,9576.47
361.2,9729.41
360.8,9761.76
360.4,9673.53
360.0,9632.35
359.6,9764.71
359.2,9738.24
358.8,9550.0
358.4,9591.18
358.0,9673.53
357.6,9432.35
357.2,9664.71
356.8,9773.53
356.4,9876.47
356.0,9967.65
355.6,9650.0
355.2,9941.18
354.8,9826.47
354.4,9744.12
354.0,9950.0
353.6,10002.9
353.2,10167.6
352.8,9900.0
352.4,10067.6
352.0,9735.29
351.6,10108.8
351.2,9588.24
350.8,9782.35
350.4,10067.6
350.0,10132.4
349.6,10147.1
349.2,9861.76
348.8,9838.24
348.4,10261.8
348.0,10123.5
347.6,10282.4
347.2,10038.2
346.8,9961.76
346.4,10091.2
346.0,10038.2
345.6,9947.06
345.2,10502.9
344.8,10105.9
344.4,9997.06
344.0,10052.9
343.6,10252.9
343.2,10338.2
342.8,10276.5
342.4,10429.4
342.0,10502.9
341.6,10105.9
341.2,10108.8
340.8,10176.5
340.4,10400.0
340.0,10211.8
339.6,10255.9
339.2,10526.5
338.8,10444.1
338.4,10250.0
338.0,10373.5
337.6,10200.0
337.2,10191.2
336.8,10229.4
336.4,10455.9
336.0,10155.9
335.6,10538.2
335.2,10467.6
334.8,10567.6
334.4,10120.6
334.0,10379.4
333.6,10582.4
333.2,10329.4
332.8,10282.4
332.4,10520.6
332.0,10511.8
331.6,10550.0
331.2,10523.5
330.8,10494.1
330.4,10650.0
330.0,10364.7
329.6,10447.1
329.2,10514.7
328.8,10267.6
328.4,10805.9
328.0,10338.2
327.6,10758.8
327.2,11000.0
326.8,10594.1
326.4,10650.0
326.0,10432.4
325.6,10952.9
325.2,10644.1
324.8,10526.5
324.4,10720.6
324.0,10644.1
323.6,10802.9
323.2,10564.7
322.8,10817.6
322.4,11052.9
322.0,10691.2
321.6,10997.1
321.2,11191.2
320.8,10632.4
320.4,10741.2
320.0,10667.6
319.6,11038.2
319.2,11270.6
318.8,10717.6
318.4,11176.5
318.0,11076.5
317.6,10794.1
317.2,11147.1
316.8,10797.1
316.4,11441.2
316.0,11341.2
315.6,10841.2
315.2,11352.9
314.8,11235.3
314.4,11235.3
314.0,11297.1
313.6,11391.2
313.2,11370.6
312.8,11829.4
312.4,11282.4
312.0,11573.5
311.6,11644.1
311.2,11479.4
310.8,11550.0
310.4,11235.3
310.0,11455.9
309.6,11191.2
309.2,11520.6
308.8,11361.8
308.4,11288.2
308.0,11605.9
307.6,11138.2
307.2,11400.0
306.8,11332.4
306.4,11582.4
306.0,11247.1
305.6,11405.9
305.2,11332.4
304.8,11488.2
304.4,11752.9
304.0,11214.7
303.6,10952.9
303.2,11035.3
302.8,10702.9
302.4,11047.1
302.0,10879.4
301.6,10673.5
301.2,10385.3
300.8,9929.41
300.4,9655.88
300.0,9597.06
299.6,9058.82
299.2,8776.47
298.8,8511.76
298.4,8388.24
298.0,8094.12
297.6,8079.41
297.2,7579.41
296.8,7291.18
296.4,7338.24
296.0,6891.18
295.6,6517.65
295.2,6429.41
294.8,6658.82
294.4,6661.76
294.0,6947.06
293.6,7579.41
293.2,9397.06
292.8,12858.8
292.4,16894.1
292.0,18276.5
291.6,15455.9
291.2,11208.8
290.8,7805.88
290.4,6317.65
290.0,6047.06
289.6,5876.47
289.2,6276.47
288.8,6297.06
288.4,6655.88
288.0,7708.82
287.6,9729.41
287.2,13379.4
286.8,20226.5
286.4,30900.0
286.0,41714.7
285.6,47638.2
285.2,49855.9
284.8,50402.9
284.4,46085.3
284.0,35711.8
283.6,22726.5
283.2,14026.5
282.8,8976.47
282.4,7102.94
282.0,6488.24
281.6,6097.06
281.2,5761.76
280.8,5500.0
280.4,5161.76
280.0,5161.76
279.6,4850.0
279.2,4864.71
278.8,4700.0
278.4,4708.82
278.0,5026.47
277.6,4638.24
277.2,4705.88
276.8,4673.53
276.4,4591.18
276.0,4311.76
275.6,4529.41
275.2,4614.71
274.8,4650.0
274.4,4644.12
274.0,4432.35
273.6,4673.53
273.2,4514.71
272.8,4432.35
272.4,4488.24
272.0,4494.12
271.6,4579.41
271.2,4585.29
270.8,4358.82
270.4,4635.29
270.0,4608.82
269.6,4555.88
269.2,4544.12
268.8,4485.29
268.4,4679.41
268.0,4514.71
267.6,4461.76
267.2,4594.12
266.8,4447.06
266.4,4517.65
266.0,4350.0
265.6,4635.29
265.2,4358.82
264.8,4502.94
264.4,4676.47
264.0,4497.06
263.6,4552.94
263.2,4367.65
262.8,4626.47
262.4,4794.12
262.0,4520.59
261.6,4502.94
261.2,4658.82
260.8,4514.71
260.4,4508.82
260.0,4611.76
259.6,4755.88
259.2,4847.06
258.8,4894.12
258.4,4638.24
258.0,4867.65
257.6,4708.82
257.2,4794.12
256.8,4852.94
256.4,4673.53
256.0,4785.29
255.6,4717.65
255.2,4755.88
254.8,4970.59
254.4,4879.41
254.0,4811.76
253.6,4879.41
253.2,4850.0
252.8,5041.18
252.4,4811.76
252.0,5214.71
251.6,4800.0
251.2,4817.65
250.8,4697.06
250.4,4694.12
250.0,4785.29
249.6,4641.18
249.2,4702.94
248.8,4605.88
248.4,4658.82
248.0,4847.06
247.6,4388.24
247.2,4755.88
246.8,4614.71
246.4,4370.59
246.0,4470.59
245.6,4288.24
245.2,4217.65
244.8,4358.82
244.4,4217.65
244.0,4382.35
243.6,4002.94
243.2,4108.82
242.8,3926.47
242.4,3885.29
242.0,3876.47
241.6,4026.47
241.2,3950.0
240.8,3858.82
240.4,4073.53
240.0,3726.47
239.6,3811.76
239.2,3829.41
238.8,3908.82
238.4,3838.24
238.0,3732.35
237.6,3752.94
237.2,4023.53
236.8,3988.24
236.4,4255.88
236.0,4608.82
235.6,4705.88
235.2,4988.24
234.8,5594.12
234.4,6632.35
234.0,7791.18
233.6,9332.35
233.2,11220.6
232.8,12961.8
232.4,13941.2
232.0,13458.8
231.6,12102.9
231.2,10408.8
230.8,8729.41
230.4,7191.18
230.0,6338.24
229.6,5770.59
229.2,5376.47
228.8,4841.18
228.4,4361.76
228.0,4220.59
227.6,4011.76
227.2,4014.71
226.8,3888.24
226.4,3950.0
226.0,3770.59
225.6,3714.71
225.2,3867.65
224.8,3594.12
224.4,3617.65
224.0,3402.94
223.6,3708.82
223.2,3529.41
222.8,3400.0
222.4,3567.65
222.0,3402.94
221.6,3429.41
221.2,3476.47
220.8,3555.88
220.4,3473.53
220.0,3594.12
219.6,3529.41
219.2,3464.71
218.8,3385.29
218.4,3370.59
218.0,3326.47
217.6,3444.12
217.2,3370.59
216.8,3491.18
216.4,3185.29
216.0,3308.82
215.6,3208.82
215.2,3494.12
214.8,3382.35
214.4,3470.59
214.0,3458.82
213.6,3514.71
213.2,3535.29
212.8,3323.53
212.4,3500.0
212.0,3485.29
211.6,3550.0
211.2,3464.71
210.8,3300.0
210.4,3485.29
210.0,3532.35
209.6,3452.94
209.2,3485.29
208.8,3597.06
208.4,3326.47
208.0,3326.47
207.6,3494.12
207.2,3352.94
206.8,3452.94
206.4,3585.29
206.0,3491.18
205.6,3291.18
205.2,3444.12
204.8,3432.35
