Number,Time/s,Voltage/V,Current/A,Current_density/muAcm
4907,6280.0,1.10425,3.1744e-07,0.2885818181818181
4908,6281.0,1.097875,3.1178e-07,0.2834363636363636
4909,6282.0,1.0915,3.1015e-07,0.2819545454545454
4910,6284.0,1.085125,3.013e-07,0.2739090909090908
4911,6285.0,1.07875,2.9665e-07,0.2696818181818182
4912,6286.0,1.07225,2.9376e-07,0.2670545454545454
4913,6287.0,1.065875,2.8445e-07,0.258590909090909
4914,6289.0,1.0595,2.7846e-07,0.2531454545454545
4915,6290.0,1.053125,2.7239e-07,0.2476272727272727
4916,6291.0,1.046625,2.68e-07,0.2436363636363636
4917,6292.0,1.04025,2.6233e-07,0.2384818181818181
4918,6294.0,1.033875,2.5819e-07,0.2347181818181818
4919,6295.0,1.0275,2.5436e-07,0.2312363636363636
4920,6296.0,1.021125,2.5077e-07,0.2279727272727272
4921,6298.0,1.014625,2.4466e-07,0.2224181818181818
4922,6299.0,1.00825,2.4047e-07,0.2186090909090909
4923,6300.0,1.001875,2.3708e-07,0.2155272727272727
4924,6301.0,0.9955,2.3197e-07,0.2108818181818181
4925,6303.0,0.989125,2.309e-07,0.2099090909090909
4926,6304.0,0.982625,2.2504e-07,0.2045818181818181
4927,6305.0,0.97625,2.2301e-07,0.2027363636363636
4928,6307.0,0.969875,2.2199e-07,0.2018090909090908
4929,6308.0,0.9635,2.1707e-07,0.1973363636363636
4930,6309.0,0.957,2.1183e-07,0.1925727272727272
4931,6310.0,0.950625,2.1313e-07,0.1937545454545454
4932,6312.0,0.94425,2.1152e-07,0.1922909090909091
4933,6313.0,0.937875,2.062e-07,0.1874545454545454
4934,6314.0,0.9315,2.0227e-07,0.1838818181818181
4935,6316.0,0.925,2.0412e-07,0.1855636363636363
4936,6317.0,0.918625,2.0251e-07,0.1840999999999999
4937,6318.0,0.91225,2.0068e-07,0.1824363636363636
4938,6319.0,0.905875,1.9904e-07,0.1809454545454545
4939,6321.0,0.8995,1.965e-07,0.1786363636363636
4940,6322.0,0.893,1.9476e-07,0.1770545454545454
4941,6323.0,0.886625,1.9708e-07,0.1791636363636363
4942,6324.0,0.88025,1.9747e-07,0.1795181818181818
4943,6326.0,0.873875,1.9471e-07,0.1770090909090909
4944,6327.0,0.8675,1.9593e-07,0.1781181818181818
4945,6328.0,0.861,1.9732e-07,0.1793818181818181
4946,6330.0,0.854625,2.0171e-07,0.1833727272727272
4947,6331.0,0.84825,2.044e-07,0.1858181818181818
4948,6332.0,0.841875,2.0863e-07,0.1896636363636363
4949,6333.0,0.835375,2.1414e-07,0.1946727272727272
4950,6335.0,0.829,2.1989e-07,0.1999
4951,6336.0,0.822625,2.2929e-07,0.2084454545454545
4952,6337.0,0.81625,2.3339e-07,0.2121727272727272
4953,6339.0,0.809875,2.4364e-07,0.221490909090909
4954,6340.0,0.803375,2.5206e-07,0.2291454545454545
4955,6341.0,0.797,2.6319e-07,0.2392636363636363
4956,6342.0,0.790625,2.6541e-07,0.2412818181818181
4957,6344.0,0.78425,2.7645e-07,0.2513181818181818
4958,6345.0,0.777875,2.8426e-07,0.2584181818181817
4959,6346.0,0.771375,2.8688e-07,0.2608
4960,6348.0,0.765,2.9205e-07,0.2655
4961,6349.0,0.758625,2.9377e-07,0.2670636363636364
4962,6350.0,0.75225,2.954e-07,0.2685454545454545
4963,6351.0,0.745875,2.9539e-07,0.2685363636363636
4964,6353.0,0.739375,2.9502e-07,0.2682
4965,6354.0,0.733,2.9218e-07,0.2656181818181818
4966,6355.0,0.726625,2.8906e-07,0.2627818181818181
4967,6356.0,0.72025,2.8607e-07,0.2600636363636364
4968,6358.0,0.71375,2.8396e-07,0.2581454545454545
4969,6359.0,0.707375,2.7989e-07,0.2544454545454545
4970,6360.0,0.701,2.727e-07,0.2479090909090908
4971,6362.0,0.694625,2.6378e-07,0.2397999999999999
4972,6363.0,0.68825,2.5856e-07,0.2350545454545454
4973,6364.0,0.68175,2.5201e-07,0.2291
4974,6365.0,0.675375,2.46e-07,0.2236363636363636
4975,6367.0,0.669,2.3502e-07,0.2136545454545454
4976,6368.0,0.662625,2.282e-07,0.2074545454545454
4977,6369.0,0.65625,2.1979e-07,0.1998090909090909
4978,6371.0,0.64975,2.0838e-07,0.1894363636363636
4979,6372.0,0.643375,1.9884e-07,0.1807636363636363
4980,6373.0,0.637,1.873e-07,0.1702727272727272
4981,6374.0,0.630625,1.8023e-07,0.1638454545454545
4982,6376.0,0.62425,1.6899e-07,0.1536272727272727
4983,6377.0,0.61775,1.5773e-07,0.1433909090909091
4984,6378.0,0.611375,1.4501e-07,0.1318272727272727
4985,6380.0,0.605,1.3434e-07,0.1221272727272727
4986,6381.0,0.598625,1.2439e-07,0.1130818181818181
4987,6382.0,0.592125,1.1099e-07,0.1009
4988,6383.0,0.58575,9.9897e-08,0.0908154545454545
4989,6385.0,0.579375,8.42e-08,0.0765454545454545
4990,6386.0,0.573,7.0591e-08,0.0641736363636363
4991,6387.0,0.566625,5.8459e-08,0.0531445454545454
4992,6388.0,0.560125,4.2505e-08,0.038640909090909
4993,6390.0,0.55375,2.861e-08,0.0260090909090909
4994,6391.0,0.547375,1.354e-08,0.0123090909090909
4995,6392.0,0.541,-2.9173e-09,-0.0026520909090909
4996,6394.0,0.534625,-1.8694e-08,-0.0169945454545454
4997,6395.0,0.528125,-3.5876e-08,-0.0326145454545454
4998,6396.0,0.52175,-5.2732e-08,-0.0479381818181818
4999,6397.0,0.515375,-7.2442e-08,-0.0658563636363636
5000,6399.0,0.509,-8.8345e-08,-0.0803136363636363
