Number,t,E,I,j
4313,5519.0,-1.49475,-3.149e-06,-2.8627272727272723
4314,5521.0,-1.49775,-3.081e-06,-2.800909090909091
4315,5522.0,-1.491875,-2.984e-06,-2.7127272727272724
4316,5523.0,-1.485375,-2.911e-06,-2.646363636363636
4317,5524.0,-1.479,-2.839e-06,-2.5809090909090906
4318,5526.0,-1.472625,-2.784e-06,-2.5309090909090903
4319,5527.0,-1.46625,-2.727e-06,-2.479090909090909
4320,5528.0,-1.459875,-2.665e-06,-2.4227272727272724
4321,5530.0,-1.453375,-2.611e-06,-2.3736363636363635
4322,5531.0,-1.447,-2.573e-06,-2.3390909090909093
4323,5532.0,-1.440625,-2.532e-06,-2.3018181818181818
4324,5533.0,-1.43425,-2.49e-06,-2.2636363636363632
4325,5535.0,-1.427875,-2.439e-06,-2.2172727272727277
4326,5536.0,-1.421375,-2.414e-06,-2.1945454545454544
4327,5537.0,-1.415,-2.379e-06,-2.1627272727272726
4328,5539.0,-1.408625,-2.342e-06,-2.129090909090909
4329,5540.0,-1.40225,-2.303e-06,-2.0936363636363637
4330,5541.0,-1.395875,-2.275e-06,-2.068181818181818
4331,5542.0,-1.389375,-2.241e-06,-2.0372727272727267
4332,5544.0,-1.383,-2.217e-06,-2.015454545454545
4333,5545.0,-1.376625,-2.185e-06,-1.9863636363636363
4334,5546.0,-1.37025,-2.161e-06,-1.9645454545454544
4335,5548.0,-1.363875,-2.13e-06,-1.936363636363636
4336,5549.0,-1.357375,-2.097e-06,-1.9063636363636365
4337,5550.0,-1.351,-2.071e-06,-1.8827272727272728
4338,5551.0,-1.344625,-2.052e-06,-1.8654545454545453
4339,5553.0,-1.33825,-2.017e-06,-1.8336363636363635
4340,5554.0,-1.33175,-1.989e-06,-1.808181818181818
4341,5555.0,-1.325375,-1.972e-06,-1.7927272727272725
4342,5556.0,-1.319,-1.949e-06,-1.7718181818181815
4343,5558.0,-1.312625,-1.92e-06,-1.7454545454545451
4344,5559.0,-1.30625,-1.903e-06,-1.73
4345,5560.0,-1.29975,-1.883e-06,-1.7118181818181817
4346,5562.0,-1.293375,-1.856e-06,-1.6872727272727273
4347,5563.0,-1.287,-1.846e-06,-1.6781818181818182
4348,5564.0,-1.280625,-1.811e-06,-1.6463636363636365
4349,5565.0,-1.27425,-1.796e-06,-1.6327272727272726
4350,5567.0,-1.26775,-1.784e-06,-1.6218181818181818
4351,5568.0,-1.261375,-1.769e-06,-1.608181818181818
4352,5569.0,-1.255,-1.747e-06,-1.588181818181818
4353,5571.0,-1.248625,-1.727e-06,-1.5699999999999998
4354,5572.0,-1.24225,-1.704e-06,-1.5490909090909089
4355,5573.0,-1.23575,-1.687e-06,-1.5336363636363637
4356,5574.0,-1.229375,-1.675e-06,-1.5227272727272727
4357,5576.0,-1.223,-1.66e-06,-1.5090909090909088
4358,5577.0,-1.216625,-1.642e-06,-1.4927272727272725
4359,5578.0,-1.210125,-1.619e-06,-1.4718181818181817
4360,5580.0,-1.20375,-1.611e-06,-1.4645454545454544
4361,5581.0,-1.197375,-1.602e-06,-1.4563636363636363
4362,5582.0,-1.191,-1.599e-06,-1.4536363636363634
4363,5583.0,-1.184625,-1.572e-06,-1.4290909090909087
4364,5585.0,-1.178125,-1.555e-06,-1.4136363636363634
4365,5586.0,-1.17175,-1.555e-06,-1.4136363636363634
4366,5587.0,-1.165375,-1.534e-06,-1.3945454545454543
4367,5588.0,-1.159,-1.521e-06,-1.3827272727272726
4368,5590.0,-1.152625,-1.516e-06,-1.3781818181818182
4369,5591.0,-1.146125,-1.501e-06,-1.3645454545454545
4370,5592.0,-1.13975,-1.48e-06,-1.3454545454545452
4371,5594.0,-1.133375,-1.479e-06,-1.3445454545454545
4372,5595.0,-1.127,-1.47e-06,-1.3363636363636362
4373,5596.0,-1.1205,-1.46e-06,-1.3272727272727272
4374,5597.0,-1.114125,-1.45e-06,-1.3181818181818183
4375,5599.0,-1.10775,-1.443e-06,-1.3118181818181818
4376,5600.0,-1.101375,-1.434e-06,-1.3036363636363637
4377,5601.0,-1.095,-1.42e-06,-1.2909090909090908
4378,5603.0,-1.0885,-1.407e-06,-1.279090909090909
4379,5604.0,-1.082125,-1.405e-06,-1.2772727272727271
4380,5605.0,-1.07575,-1.391e-06,-1.2645454545454542
4381,5606.0,-1.069375,-1.392e-06,-1.2654545454545452
4382,5608.0,-1.063,-1.379e-06,-1.2536363636363634
4383,5609.0,-1.0565,-1.373e-06,-1.248181818181818
4384,5610.0,-1.050125,-1.356e-06,-1.232727272727273
4385,5612.0,-1.04375,-1.356e-06,-1.232727272727273
4386,5613.0,-1.037375,-1.352e-06,-1.2290909090909088
4387,5614.0,-1.030875,-1.329e-06,-1.208181818181818
4388,5615.0,-1.0245,-1.328e-06,-1.2072727272727273
