Number,t,E,I,j
4179,5348.0,-0.636875,-4.78e-06,-4.345454545454546
4180,5349.0,-0.64325,-4.842e-06,-4.401818181818182
4181,5350.0,-0.649625,-4.913e-06,-4.466363636363636
4182,5352.0,-0.656125,-4.999e-06,-4.544545454545454
4183,5353.0,-0.6625,-5.092e-06,-4.629090909090908
4184,5354.0,-0.668875,-5.211e-06,-4.737272727272726
4185,5356.0,-0.67525,-5.342e-06,-4.856363636363636
4186,5357.0,-0.68175,-5.498e-06,-4.998181818181817
4187,5358.0,-0.688125,-5.672e-06,-5.156363636363635
4188,5359.0,-0.6945,-5.862e-06,-5.329090909090909
4189,5361.0,-0.700875,-6.079e-06,-5.526363636363636
4190,5362.0,-0.70725,-6.318e-06,-5.743636363636363
4191,5363.0,-0.71375,-6.578e-06,-5.98
4192,5364.0,-0.720125,-6.866e-06,-6.241818181818181
4193,5366.0,-0.7265,-7.18e-06,-6.5272727272727264
4194,5367.0,-0.732875,-7.512e-06,-6.829090909090909
4195,5368.0,-0.73925,-7.864e-06,-7.1490909090909085
4196,5370.0,-0.74575,-8.236e-06,-7.487272727272727
4197,5371.0,-0.752125,-8.634e-06,-7.849090909090909
4198,5372.0,-0.7585,-9.055e-06,-8.23181818181818
4199,5373.0,-0.764875,-9.494e-06,-8.63090909090909
4200,5375.0,-0.77125,-9.941e-06,-9.037272727272727
4201,5376.0,-0.77775,-1.04e-05,-9.454545454545451
4202,5377.0,-0.784125,-1.088e-05,-9.890909090909089
4203,5379.0,-0.7905,-1.136e-05,-10.327272727272726
4204,5380.0,-0.796875,-1.184e-05,-10.763636363636362
4205,5381.0,-0.803375,-1.231e-05,-11.19090909090909
4206,5382.0,-0.80975,-1.277e-05,-11.609090909090908
4207,5384.0,-0.816125,-1.321e-05,-12.00909090909091
4208,5385.0,-0.8225,-1.361e-05,-12.372727272727271
4209,5386.0,-0.828875,-1.399e-05,-12.718181818181815
4210,5388.0,-0.835375,-1.432e-05,-13.018181818181818
4211,5389.0,-0.84175,-1.461e-05,-13.28181818181818
