Number,t,E,I,j
1,0.0,0.499875,-5.024e-09,-0.0045672727272727
2,1.28,0.495375,-4.43e-08,-0.0402727272727272
3,2.56,0.489,-4.152e-08,-0.0377454545454545
4,3.84,0.482625,-4.646e-08,-0.0422363636363636
5,5.12,0.47625,-5.428e-08,-0.0493454545454545
6,6.4,0.46975,-5.71e-08,-0.0519090909090909
7,7.68,0.463375,-5.295e-08,-0.0481363636363636
8,8.96,0.457,-5.263e-08,-0.0478454545454545
9,10.24,0.450625,-6.212e-08,-0.0564727272727272
10,11.52,0.44425,-6.484e-08,-0.0589454545454545
11,12.8,0.43775,-6.177e-08,-0.0561545454545454
12,14.08,0.431375,-6.839e-08,-0.0621727272727272
13,15.36,0.425,-7.372e-08,-0.0670181818181818
14,16.64,0.418625,-7.563e-08,-0.0687545454545454
15,17.92,0.41225,-7.547e-08,-0.0686090909090909
16,19.2,0.405875,-8.885e-08,-0.0807727272727272
17,20.48,0.399375,-9.342e-08,-0.0849272727272727
18,21.76,0.393,-9.415e-08,-0.085590909090909
19,23.04,0.386625,-1.05e-07,-0.0954545454545454
20,24.32,0.38025,-1.135e-07,-0.1031818181818181
21,25.6,0.373875,-1.18e-07,-0.1072727272727272
22,26.88,0.367375,-1.31e-07,-0.119090909090909
23,28.16,0.361,-1.374e-07,-0.1249090909090909
24,29.44,0.354625,-1.486e-07,-0.135090909090909
25,30.72,0.34825,-1.634e-07,-0.1485454545454545
26,32.0,0.341875,-1.744e-07,-0.1585454545454545
27,33.28,0.335375,-1.954e-07,-0.1776363636363636
28,34.56,0.329,-2.086e-07,-0.1896363636363636
29,35.84,0.322625,-2.246e-07,-0.2041818181818182
30,37.12,0.31625,-2.418e-07,-0.2198181818181818
31,38.4,0.309875,-2.604e-07,-0.2367272727272726
32,39.68,0.303375,-2.791e-07,-0.2537272727272727
33,40.96,0.297,-2.971e-07,-0.270090909090909
34,42.24,0.290625,-3.125e-07,-0.284090909090909
35,43.52,0.28425,-3.249e-07,-0.2953636363636364
36,44.8,0.277875,-3.323e-07,-0.3020909090909091
37,46.08,0.2715,-3.426e-07,-0.3114545454545454
38,47.36,0.265,-3.43e-07,-0.3118181818181817
39,48.64,0.258625,-3.475e-07,-0.3159090909090909
40,49.92,0.25225,-3.421e-07,-0.311
41,51.2,0.245875,-3.346e-07,-0.3041818181818181
42,52.48,0.2395,-3.308e-07,-0.3007272727272727
43,53.76,0.233,-3.152e-07,-0.2865454545454545
44,55.04,0.226625,-3.076e-07,-0.2796363636363636
45,56.32,0.22025,-2.852e-07,-0.2592727272727272
46,57.6,0.213875,-2.695e-07,-0.245
47,58.88,0.2075,-2.521e-07,-0.2291818181818181
48,60.16,0.201,-2.327e-07,-0.2115454545454545
49,61.44,0.194625,-2.164e-07,-0.1967272727272727
50,62.72,0.18825,-1.992e-07,-0.181090909090909
51,64.0,0.181875,-1.897e-07,-0.1724545454545454
52,65.28,0.1755,-1.764e-07,-0.1603636363636363
53,66.56,0.169,-1.656e-07,-0.1505454545454545
54,67.84,0.162625,-1.577e-07,-0.1433636363636363
55,69.12,0.15625,-1.503e-07,-0.1366363636363636
56,70.4,0.149875,-1.44e-07,-0.1309090909090909
57,71.68,0.1435,-1.416e-07,-0.1287272727272727
58,72.96,0.137,-1.411e-07,-0.1282727272727272
59,74.24,0.130625,-1.376e-07,-0.125090909090909
60,75.52,0.12425,-1.352e-07,-0.1229090909090908
61,76.8,0.117875,-1.392e-07,-0.1265454545454545
62,78.08,0.1115,-1.369e-07,-0.1244545454545454
63,79.36,0.105125,-1.388e-07,-0.1261818181818181
64,80.64,0.098625,-1.408e-07,-0.1279999999999999
65,81.92,0.09225,-1.446e-07,-0.1314545454545454
66,83.2,0.085875,-1.488e-07,-0.1352727272727272
67,84.48,0.0795,-1.519e-07,-0.1380909090909091
68,85.76,0.073125,-1.515e-07,-0.1377272727272727
69,87.04,0.066625,-1.621e-07,-0.1473636363636363
70,88.32,0.06025,-1.634e-07,-0.1485454545454545
71,89.6,0.053875,-1.692e-07,-0.1538181818181818
72,90.88,0.0475,-1.714e-07,-0.1558181818181818
73,92.16,0.041125,-1.79e-07,-0.1627272727272727
74,93.44,0.034625,-1.822e-07,-0.1656363636363636
75,94.72,0.02825,-1.872e-07,-0.1701818181818181
76,96.0,0.021875,-1.913e-07,-0.1739090909090909
77,97.28,0.0155,-1.971e-07,-0.1791818181818182
78,98.56,0.009125,-2.06e-07,-0.1872727272727272
79,99.84,0.002625,-2.156e-07,-0.1959999999999999
80,101.1,-0.00375,-2.193e-07,-0.1993636363636363
81,102.4,-0.010125,-2.289e-07,-0.208090909090909
82,103.7,-0.0165,-2.397e-07,-0.2179090909090908
83,105.0,-0.022875,-2.524e-07,-0.2294545454545454
84,106.2,-0.02925,-2.616e-07,-0.2378181818181818
85,107.5,-0.03575,-2.743e-07,-0.2493636363636363
86,108.8,-0.042125,-2.861e-07,-0.2600909090909091
87,110.1,-0.0485,-3.008e-07,-0.2734545454545454
88,111.4,-0.054875,-3.186e-07,-0.2896363636363636
89,112.6,-0.06125,-3.309e-07,-0.3008181818181817
90,113.9,-0.06775,-3.502e-07,-0.3183636363636363
91,115.2,-0.074125,-3.671e-07,-0.3337272727272727
92,116.5,-0.0805,-3.88e-07,-0.3527272727272726
93,117.8,-0.086875,-4.038e-07,-0.3670909090909091
94,119.0,-0.09325,-4.245e-07,-0.3859090909090909
95,120.3,-0.09975,-4.452e-07,-0.4047272727272726
96,121.6,-0.106125,-4.727e-07,-0.4297272727272727
97,122.9,-0.1125,-4.904e-07,-0.4458181818181818
98,124.2,-0.118875,-5.211e-07,-0.4737272727272727
99,125.4,-0.12525,-5.43e-07,-0.4936363636363636
100,126.7,-0.13175,-5.766e-07,-0.5241818181818182
101,128.0,-0.138125,-5.976e-07,-0.5432727272727272
102,129.3,-0.1445,-6.338e-07,-0.576181818181818
103,130.6,-0.150875,-6.616e-07,-0.6014545454545455
104,131.8,-0.15725,-6.953e-07,-0.632090909090909
105,133.1,-0.163625,-7.294e-07,-0.663090909090909
106,134.4,-0.170125,-7.622e-07,-0.6929090909090908
107,135.7,-0.1765,-8.012e-07,-0.7283636363636362
108,137.0,-0.182875,-8.435e-07,-0.7668181818181817
109,138.2,-0.18925,-8.849e-07,-0.8044545454545454
110,139.5,-0.195625,-9.289e-07,-0.8444545454545455
111,140.8,-0.202125,-9.777e-07,-0.8888181818181817
112,142.1,-0.2085,-1.028e-06,-0.9345454545454543
113,143.4,-0.214875,-1.082e-06,-0.9836363636363636
114,144.6,-0.22125,-1.141e-06,-1.0372727272727271
115,145.9,-0.227625,-1.207e-06,-1.0972727272727272
116,147.2,-0.234125,-1.274e-06,-1.1581818181818182
117,148.5,-0.2405,-1.348e-06,-1.2254545454545454
118,149.8,-0.246875,-1.434e-06,-1.3036363636363637
119,151.0,-0.25325,-1.514e-06,-1.3763636363636362
120,152.3,-0.259625,-1.618e-06,-1.470909090909091
121,153.6,-0.266125,-1.716e-06,-1.5599999999999998
122,154.9,-0.2725,-1.833e-06,-1.6663636363636365
123,156.2,-0.278875,-1.96e-06,-1.7818181818181815
124,157.4,-0.28525,-2.097e-06,-1.9063636363636365
125,158.7,-0.291625,-2.245e-06,-2.040909090909091
126,160.0,-0.298125,-2.414e-06,-2.1945454545454544
127,161.3,-0.3045,-2.6e-06,-2.363636363636364
128,162.6,-0.310875,-2.799e-06,-2.5445454545454544
129,163.8,-0.31725,-3.015e-06,-2.7409090909090907
130,165.1,-0.323625,-3.253e-06,-2.957272727272727
131,166.4,-0.33,-3.51e-06,-3.1909090909090905
132,167.7,-0.3365,-3.783e-06,-3.4390909090909085
133,169.0,-0.342875,-4.079e-06,-3.7081818181818185
134,170.2,-0.34925,-4.39e-06,-3.990909090909091
135,171.5,-0.355625,-4.719e-06,-4.29
136,172.8,-0.362,-5.052e-06,-4.592727272727273
137,174.1,-0.3685,-5.399e-06,-4.908181818181818
138,175.4,-0.374875,-5.754e-06,-5.2309090909090905
139,176.6,-0.38125,-6.111e-06,-5.555454545454545
140,177.9,-0.387625,-6.467e-06,-5.879090909090909
141,179.2,-0.394,-6.807e-06,-6.188181818181818
142,180.5,-0.4005,-7.139e-06,-6.489999999999999
143,181.8,-0.406875,-7.448e-06,-6.77090909090909
144,183.0,-0.41325,-7.707e-06,-7.006363636363635
145,184.3,-0.419625,-7.923e-06,-7.202727272727272
146,185.6,-0.426,-8.067e-06,-7.333636363636361
147,186.9,-0.4325,-8.153e-06,-7.411818181818182
148,188.2,-0.438875,-8.183e-06,-7.4390909090909085
149,189.4,-0.44525,-8.17e-06,-7.427272727272727
150,190.7,-0.451625,-8.135e-06,-7.395454545454545
151,192.0,-0.458,-8.08e-06,-7.345454545454545
152,193.3,-0.464375,-8.02e-06,-7.29090909090909
153,194.6,-0.470875,-7.965e-06,-7.240909090909091
154,195.8,-0.47725,-7.911e-06,-7.1918181818181806
155,197.1,-0.483625,-7.878e-06,-7.161818181818181
156,198.4,-0.49,-7.855e-06,-7.140909090909091
157,199.7,-0.496375,-7.846e-06,-7.132727272727273
158,201.0,-0.502875,-7.865e-06,-7.15
159,202.2,-0.50925,-7.88e-06,-7.163636363636364
160,203.5,-0.515625,-7.905e-06,-7.186363636363636
161,204.8,-0.522,-7.937e-06,-7.215454545454545
162,206.1,-0.528375,-7.963e-06,-7.239090909090908
163,207.4,-0.534875,-7.982e-06,-7.256363636363637
164,208.6,-0.54125,-7.999e-06,-7.271818181818181
165,209.9,-0.547625,-8.003e-06,-7.275454545454545
166,211.2,-0.554,-7.993e-06,-7.266363636363636
167,212.5,-0.560375,-7.978e-06,-7.252727272727273
168,213.8,-0.566875,-7.945e-06,-7.222727272727272
169,215.0,-0.57325,-7.898e-06,-7.179999999999999
170,216.3,-0.579625,-7.841e-06,-7.128181818181818
171,217.6,-0.586,-7.778e-06,-7.07090909090909
172,218.9,-0.592375,-7.709e-06,-7.008181818181818
173,220.2,-0.598875,-7.638e-06,-6.943636363636363
174,221.4,-0.60525,-7.56e-06,-6.872727272727272
175,222.7,-0.611625,-7.484e-06,-6.803636363636363
176,224.0,-0.618,-7.408e-06,-6.734545454545454
177,225.3,-0.624375,-7.334e-06,-6.667272727272726
178,226.6,-0.63075,-7.264e-06,-6.603636363636364
179,227.8,-0.63725,-7.197e-06,-6.542727272727272
180,229.1,-0.643625,-7.13e-06,-6.481818181818182
181,230.4,-0.65,-7.076e-06,-6.432727272727272
182,231.7,-0.656375,-7.018e-06,-6.38
183,233.0,-0.66275,-6.972e-06,-6.338181818181818
184,234.2,-0.66925,-6.927e-06,-6.297272727272726
185,235.5,-0.675625,-6.895e-06,-6.2681818181818185
186,236.8,-0.682,-6.867e-06,-6.242727272727272
187,238.1,-0.688375,-6.838e-06,-6.216363636363635
188,239.4,-0.69475,-6.828e-06,-6.207272727272726
189,240.6,-0.70125,-6.821e-06,-6.200909090909091
190,241.9,-0.707625,-6.816e-06,-6.196363636363635
191,243.2,-0.714,-6.829e-06,-6.208181818181817
