Number,t,E,I,j
4128,5283.0,-0.310375,-2.684e-06,-2.44
4129,5284.0,-0.31675,-2.766e-06,-2.514545454545454
4130,5285.0,-0.32325,-2.856e-06,-2.596363636363636
4131,5286.0,-0.329625,-2.939e-06,-2.671818181818182
4132,5288.0,-0.336,-3.028e-06,-2.7527272727272725
4133,5289.0,-0.342375,-3.116e-06,-2.8327272727272725
4134,5290.0,-0.348875,-3.204e-06,-2.9127272727272726
4135,5292.0,-0.35525,-3.293e-06,-2.993636363636364
4136,5293.0,-0.361625,-3.379e-06,-3.071818181818182
4137,5294.0,-0.368,-3.47e-06,-3.154545454545454
4138,5295.0,-0.374375,-3.553e-06,-3.2299999999999995
4139,5297.0,-0.380875,-3.643e-06,-3.3118181818181816
4140,5298.0,-0.38725,-3.725e-06,-3.386363636363636
4141,5299.0,-0.393625,-3.806e-06,-3.46
4142,5300.0,-0.4,-3.886e-06,-3.5327272727272723
4143,5302.0,-0.406375,-3.958e-06,-3.598181818181818
4144,5303.0,-0.412875,-4.03e-06,-3.663636363636364
4145,5304.0,-0.41925,-4.09e-06,-3.718181818181818
4146,5306.0,-0.425625,-4.147e-06,-3.77
4147,5307.0,-0.432,-4.193e-06,-3.811818181818182
4148,5308.0,-0.438375,-4.231e-06,-3.846363636363636
4149,5309.0,-0.444875,-4.26e-06,-3.872727272727272
4150,5311.0,-0.45125,-4.28e-06,-3.89090909090909
4151,5312.0,-0.457625,-4.297e-06,-3.906363636363636
4152,5313.0,-0.464,-4.306e-06,-3.914545454545454
4153,5315.0,-0.4705,-4.308e-06,-3.916363636363636
4154,5316.0,-0.476875,-4.31e-06,-3.9181818181818175
4155,5317.0,-0.48325,-4.316e-06,-3.9236363636363634
4156,5318.0,-0.489625,-4.322e-06,-3.9290909090909087
4157,5320.0,-0.496,-4.325e-06,-3.9318181818181817
4158,5321.0,-0.5025,-4.336e-06,-3.941818181818181
4159,5322.0,-0.508875,-4.343e-06,-3.948181818181818
4160,5324.0,-0.51525,-4.351e-06,-3.955454545454545
4161,5325.0,-0.521625,-4.366e-06,-3.969090909090909
4162,5326.0,-0.528,-4.382e-06,-3.983636363636363
4163,5327.0,-0.5345,-4.394e-06,-3.994545454545454
4164,5329.0,-0.540875,-4.411e-06,-4.009999999999999
4165,5330.0,-0.54725,-4.433e-06,-4.029999999999999
4166,5331.0,-0.553625,-4.449e-06,-4.044545454545454
4167,5332.0,-0.56,-4.465e-06,-4.059090909090909
4168,5334.0,-0.5665,-4.485e-06,-4.077272727272727
4169,5335.0,-0.572875,-4.507e-06,-4.097272727272728
4170,5336.0,-0.57925,-4.526e-06,-4.114545454545455
4171,5338.0,-0.585625,-4.557e-06,-4.142727272727272
4172,5339.0,-0.592125,-4.585e-06,-4.168181818181818
4173,5340.0,-0.5985,-4.61e-06,-4.1909090909090905
4174,5341.0,-0.604875,-4.64e-06,-4.218181818181818
4175,5343.0,-0.61125,-4.663e-06,-4.239090909090909
4176,5344.0,-0.617625,-4.684e-06,-4.258181818181818
4177,5345.0,-0.624125,-4.704e-06,-4.276363636363636
4178,5347.0,-0.6305,-4.723e-06,-4.293636363636364
4179,5348.0,-0.636875,-4.741e-06,-4.31
4180,5349.0,-0.64325,-4.767e-06,-4.333636363636364
4181,5350.0,-0.649625,-4.802e-06,-4.365454545454544
4182,5352.0,-0.656125,-4.848e-06,-4.407272727272727
4183,5353.0,-0.6625,-4.911e-06,-4.464545454545455
4184,5354.0,-0.668875,-4.983e-06,-4.53
4185,5356.0,-0.67525,-5.074e-06,-4.612727272727272
4186,5357.0,-0.68175,-5.178e-06,-4.707272727272727
4187,5358.0,-0.688125,-5.304e-06,-4.821818181818181
4188,5359.0,-0.6945,-5.443e-06,-4.948181818181818
4189,5361.0,-0.700875,-5.601e-06,-5.091818181818182
4190,5362.0,-0.70725,-5.785e-06,-5.259090909090908
4191,5363.0,-0.71375,-5.984e-06,-5.44
4192,5364.0,-0.720125,-6.199e-06,-5.635454545454545
4193,5366.0,-0.7265,-6.437e-06,-5.851818181818182
4194,5367.0,-0.732875,-6.697e-06,-6.088181818181817
4195,5368.0,-0.73925,-6.974e-06,-6.339999999999999
4196,5370.0,-0.74575,-7.269e-06,-6.6081818181818175
4197,5371.0,-0.752125,-7.578e-06,-6.889090909090909
4198,5372.0,-0.7585,-7.905e-06,-7.186363636363636
4199,5373.0,-0.764875,-8.246e-06,-7.496363636363636
4200,5375.0,-0.77125,-8.596e-06,-7.814545454545454
4201,5376.0,-0.77775,-8.949e-06,-8.135454545454545
4202,5377.0,-0.784125,-9.299e-06,-8.453636363636363
4203,5379.0,-0.7905,-9.65e-06,-8.772727272727272
4204,5380.0,-0.796875,-9.981e-06,-9.073636363636362
4205,5381.0,-0.803375,-1.03e-05,-9.363636363636362
4206,5382.0,-0.80975,-1.058e-05,-9.618181818181816
4207,5384.0,-0.816125,-1.082e-05,-9.836363636363636
4208,5385.0,-0.8225,-1.101e-05,-10.009090909090908
4209,5386.0,-0.828875,-1.116e-05,-10.145454545454545
4210,5388.0,-0.835375,-1.125e-05,-10.227272727272728
4211,5389.0,-0.84175,-1.127e-05,-10.245454545454546
4212,5390.0,-0.848125,-1.124e-05,-10.218181818181815
4213,5391.0,-0.8545,-1.115e-05,-10.136363636363637
4214,5393.0,-0.860875,-1.102e-05,-10.018181818181818
4215,5394.0,-0.867375,-1.085e-05,-9.863636363636363
4216,5395.0,-0.87375,-1.064e-05,-9.672727272727272
4217,5396.0,-0.880125,-1.042e-05,-9.472727272727273
4218,5398.0,-0.8865,-1.019e-05,-9.263636363636364
4219,5399.0,-0.892875,-9.952e-06,-9.047272727272729
4220,5400.0,-0.899375,-9.726e-06,-8.84181818181818
4221,5402.0,-0.90575,-9.507e-06,-8.642727272727273
4222,5403.0,-0.912125,-9.304e-06,-8.458181818181815
4223,5404.0,-0.9185,-9.114e-06,-8.285454545454543
4224,5405.0,-0.925,-8.937e-06,-8.124545454545453
4225,5407.0,-0.931375,-8.775e-06,-7.977272727272727
4226,5408.0,-0.93775,-8.622e-06,-7.838181818181817
4227,5409.0,-0.944125,-8.482e-06,-7.71090909090909
4228,5411.0,-0.9505,-8.352e-06,-7.592727272727273
4229,5412.0,-0.957,-8.232e-06,-7.483636363636362
4230,5413.0,-0.963375,-8.124e-06,-7.385454545454546
4231,5414.0,-0.96975,-8.025e-06,-7.295454545454545
4232,5416.0,-0.976125,-7.931e-06,-7.21
4233,5417.0,-0.9825,-7.841e-06,-7.128181818181818
4234,5418.0,-0.989,-7.758e-06,-7.052727272727271
4235,5420.0,-0.995375,-7.689e-06,-6.989999999999999
4236,5421.0,-1.00175,-7.617e-06,-6.924545454545454
4237,5422.0,-1.008125,-7.551e-06,-6.864545454545454
4238,5423.0,-1.0145,-7.49e-06,-6.809090909090909
4239,5425.0,-1.021,-7.434e-06,-6.758181818181818
4240,5426.0,-1.027375,-7.382e-06,-6.71090909090909
4241,5427.0,-1.03375,-7.332e-06,-6.665454545454545
4242,5428.0,-1.040125,-7.287e-06,-6.624545454545454
4243,5430.0,-1.046625,-7.238e-06,-6.579999999999999
4244,5431.0,-1.053,-7.197e-06,-6.542727272727272
4245,5432.0,-1.059375,-7.156e-06,-6.505454545454545
4246,5434.0,-1.06575,-7.113e-06,-6.466363636363636
4247,5435.0,-1.072125,-7.072e-06,-6.429090909090909
4248,5436.0,-1.078625,-7.04e-06,-6.4
4249,5437.0,-1.085,-7e-06,-6.363636363636363
4250,5439.0,-1.091375,-6.965e-06,-6.331818181818181
4251,5440.0,-1.09775,-6.926e-06,-6.296363636363636
4252,5441.0,-1.104125,-6.885e-06,-6.259090909090909
4253,5443.0,-1.110625,-6.855e-06,-6.231818181818181
4254,5444.0,-1.117,-6.82e-06,-6.2
4255,5445.0,-1.123375,-6.791e-06,-6.173636363636363
4256,5446.0,-1.12975,-6.754e-06,-6.14
4257,5448.0,-1.136125,-6.723e-06,-6.111818181818181
4258,5449.0,-1.142625,-6.686e-06,-6.078181818181817
4259,5450.0,-1.149,-6.659e-06,-6.053636363636363
4260,5452.0,-1.155375,-6.624e-06,-6.021818181818181
4261,5453.0,-1.16175,-6.594e-06,-5.994545454545454
4262,5454.0,-1.16825,-6.562e-06,-5.965454545454545
4263,5455.0,-1.174625,-6.535e-06,-5.9409090909090905
4264,5457.0,-1.181,-6.502e-06,-5.91090909090909
4265,5458.0,-1.187375,-6.476e-06,-5.887272727272727
4266,5459.0,-1.19375,-6.445e-06,-5.8590909090909085
4267,5460.0,-1.20025,-6.417e-06,-5.833636363636363
4268,5462.0,-1.206625,-6.388e-06,-5.807272727272727
4269,5463.0,-1.213,-6.362e-06,-5.783636363636363
4270,5464.0,-1.219375,-6.333e-06,-5.757272727272727
4271,5466.0,-1.22575,-6.313e-06,-5.739090909090909
4272,5467.0,-1.23225,-6.29e-06,-5.718181818181818
4273,5468.0,-1.238625,-6.263e-06,-5.693636363636363
4274,5469.0,-1.245,-6.235e-06,-5.668181818181817
4275,5471.0,-1.251375,-6.217e-06,-5.651818181818181
4276,5472.0,-1.25775,-6.195e-06,-5.631818181818182
4277,5473.0,-1.26425,-6.172e-06,-5.610909090909091
4278,5475.0,-1.270625,-6.151e-06,-5.591818181818181
4279,5476.0,-1.277,-6.131e-06,-5.573636363636363
4280,5477.0,-1.283375,-6.111e-06,-5.555454545454545
4281,5478.0,-1.289875,-6.092e-06,-5.538181818181818
4282,5480.0,-1.29625,-6.074e-06,-5.5218181818181815
4283,5481.0,-1.302625,-6.053e-06,-5.502727272727272
4284,5482.0,-1.309,-6.043e-06,-5.493636363636363
4285,5484.0,-1.315375,-6.024e-06,-5.476363636363636
4286,5485.0,-1.321875,-6.004e-06,-5.458181818181817
4287,5486.0,-1.32825,-5.987e-06,-5.442727272727272
4288,5487.0,-1.334625,-5.97e-06,-5.427272727272727
4289,5489.0,-1.341,-5.954e-06,-5.412727272727272
4290,5490.0,-1.347375,-5.938e-06,-5.3981818181818175
4291,5491.0,-1.353875,-5.926e-06,-5.387272727272726
4292,5492.0,-1.36025,-5.91e-06,-5.372727272727272
4293,5494.0,-1.366625,-5.894e-06,-5.3581818181818175
4294,5495.0,-1.373,-5.884e-06,-5.349090909090909
4295,5496.0,-1.379375,-5.868e-06,-5.334545454545454
4296,5498.0,-1.385875,-5.857e-06,-5.324545454545454
4297,5499.0,-1.39225,-5.843e-06,-5.3118181818181816
